v,re,s,ra,a_s
1.2,2.0,2.6,0.8,0.14657842813105093
1.4,2.0,2.6,1.6,0.13438608692979356
1.2,0.8,2.8,1.2,0.17013023488752071
1.2,1.4,1.2,2.0,0.15670574740830973
1.2,1.8,1.4,1.0,0.1518079027859389
1.2,2.0,3.8,1.6,0.137135139484047
1.0,0.2,3.0,1.6,0.10081776859090168
1.2,0.8,2.6,1.4,0.1702262537986883
1.0,0.2,1.8,0.8,0.101614601661911
1.2,1.8,3.0,0.6,0.15207092348838114
1.2,1.4,2.2,0.6,0.16099311262235638
1.2,1.6,1.4,0.2,0.17924061550895454
1.4,2.0,2.8,1.2,0.13509050534273306
1.0,0.2,3.8,2.0,0.10041327459522197
1.2,1.8,1.0,2.0,0.1519107339086539
1.0,0.2,1.8,1.2,0.1011605442299994
1.2,1.8,1.8,0.2,0.1799990774216302
1.2,1.2,2.0,0.4,0.17454118997897222
1.0,0.2,2.8,1.6,0.1007591826364076
1.2,0.4,1.4,1.2,0.1831186209986147
1.2,1.4,1.6,0.4,0.17550199651214232
1.0,0.2,2.2,1.6,0.1007648727565405
1.4,1.2,3.0,1.4,0.19683752169957955
1.2,1.4,3.0,0.4,0.16115510232791794
1.2,0.4,1.8,2.0,0.1823253740257499
1.2,0.6,2.6,0.2,0.18472723115285036
1.2,0.2,1.8,1.0,0.1888679928074375
1.2,1.6,1.2,1.8,0.154735567734845
1.2,1.6,3.0,0.2,0.1825911526655158
1.2,1.4,2.4,2.0,0.1515242609328544
1.2,0.2,1.6,1.6,0.18831273927651396
1.0,0.2,1.8,0.8,0.101614601661911
1.2,1.8,4.0,1.6,0.14137319742092705
1.2,0.8,3.2,1.0,0.16990584034721049
1.2,1.6,2.6,1.2,0.11267916090519765
1.4,1.4,2.4,1.6,0.1922296444849471
1.2,0.2,3.6,1.4,0.18800037146434795
1.4,1.4,2.8,1.6,0.19195307574798307
1.2,2.0,2.6,0.4,0.15484501274306708
1.4,1.8,2.4,1.2,0.1866965562533228
1.2,1.0,3.4,1.0,0.16391244974038327
1.4,2.0,3.8,0.8,0.18443668199291646
1.2,1.0,3.2,0.8,0.16634120713928788
1.2,0.4,2.8,1.0,0.18220722971390652
1.2,0.6,2.4,0.6,0.1787277890198799
1.2,0.8,2.2,1.8,0.16924161180502614
1.2,0.2,3.2,1.8,0.1878075676425549
1.2,0.8,1.0,0.4,0.18028827333703856
1.2,1.4,1.0,1.6,0.16027220596469416
1.2,1.2,3.0,0.2,0.1910557754760022
1.2,0.8,1.2,0.2,0.19779617869989774
1.2,1.6,1.2,0.2,0.1923476600857928
1.2,1.8,1.6,1.4,0.14685894770038135
1.2,1.0,1.6,0.8,0.16916322376279255
1.4,2.0,2.8,1.2,0.13509050534273306
1.4,2.0,2.2,1.8,0.17709210213336654
1.2,1.2,3.4,1.4,0.11917672345602068
1.2,1.8,2.6,1.4,0.10901339649617613
1.4,2.0,1.8,1.4,0.13466338129083144
1.2,2.0,1.2,1.2,0.14696263427671452
1.2,0.8,3.2,1.6,0.1687454187913903
1.2,1.6,2.2,1.2,0.11357069743963252
1.2,1.4,3.6,1.6,0.1491660578587844
1.4,1.6,3.6,0.8,0.19234498142857145
1.2,0.6,2.6,1.6,0.17561943476364206
1.2,0.6,2.2,1.8,0.17536845021479547
1.2,1.0,2.0,1.6,0.16461942281064962
1.2,0.6,3.8,0.8,0.17595704909193668
1.2,1.2,1.2,1.6,0.16363944994439028
1.2,0.6,1.6,0.8,0.17904266837977648
1.2,1.4,1.8,0.4,0.17360704061439394
1.2,0.6,4.0,0.4,0.17927924717517155
1.2,1.6,2.4,1.0,0.11451815252531428
1.0,1.0,1.6,0.2,0.10450887259517644
1.2,1.0,1.4,0.4,0.1814664755156332
1.2,0.8,2.0,1.6,0.1695351550444638
1.2,0.6,3.6,0.4,0.17955024706717765
1.2,0.4,2.0,1.2,0.1822357431027064
1.4,1.8,3.2,1.0,0.18618203867835528
1.2,1.6,3.2,0.8,0.15289134935890236
1.2,0.6,2.8,1.2,0.17592252577145273
1.2,0.8,1.0,1.2,0.1743306010611646
1.2,1.6,1.2,0.2,0.1923476600857928
1.2,1.2,3.8,1.4,0.11908343541878945
1.2,1.8,3.2,1.6,0.14276368012986718
1.2,0.4,2.6,1.0,0.18246302035696227
1.2,0.6,1.4,1.0,0.17882676083074098
1.4,1.6,4.0,0.8,0.19130687966939627
1.2,0.2,3.4,1.2,0.1881114024236969
1.4,0.2,2.0,1.4,0.2755819124622217
1.4,1.8,4.0,0.4,0.2396263910191784
1.4,1.6,2.4,0.6,0.243985988108048
1.6,2.0,3.0,1.8,0.25708071973009783
1.6,1.6,2.8,1.0,0.2683004223651322
1.4,0.2,1.2,1.2,0.2768478375594396
1.4,0.8,1.8,2.0,0.2571573227248145
1.4,0.4,4.0,0.4,0.2723250402114734
1.4,2.0,1.6,1.0,0.23449087093924145
1.4,2.0,3.6,0.4,0.23893573387534184
1.6,1.8,1.6,1.8,0.20646617281946025
1.4,1.4,1.2,0.4,0.2663386705357486
1.4,1.8,2.4,2.0,0.2303871948520163
1.4,1.6,1.2,0.8,0.24480930824825586
1.6,1.8,2.2,1.6,0.20548017551775988
1.4,0.4,1.0,1.8,0.2696750913018114
1.4,0.2,2.0,0.6,0.277785344155201
1.4,1.0,2.8,1.8,0.2490326247464153
1.4,1.8,2.6,0.4,0.2458260713819933
1.4,1.6,1.4,0.8,0.2433804476623631
1.8,2.0,1.8,1.8,0.2715439854361137
1.8,1.6,2.8,1.4,0.2752543939458677
1.4,0.8,3.6,0.4,0.262065831834742
1.4,1.4,2.0,0.8,0.24713682684113886
1.6,1.8,4.0,0.8,0.2649864140941289
1.4,1.0,4.0,1.4,0.2491567543705027
1.4,1.6,3.8,0.6,0.2424640697339927
1.4,2.0,4.0,2.0,0.22394704447658595
1.4,0.4,2.0,2.0,0.2693914089341419
1.4,0.4,2.0,0.6,0.2727267489692473
1.6,1.4,3.4,1.0,0.2709716499310277
1.4,1.6,3.2,2.0,0.23426376051566786
1.4,1.0,1.0,1.4,0.25432235511615564
1.8,2.0,3.0,1.2,0.2712787399190417
1.4,1.8,3.0,1.8,0.2292552623254823
1.4,2.0,3.8,1.6,0.22397002521367745
1.4,0.8,2.0,2.0,0.25692785024185
1.4,0.4,2.6,0.2,0.2779412497789515
1.4,0.6,3.4,0.6,0.2654204128564192
1.4,0.4,3.6,1.0,0.2689591930211829
1.8,2.0,1.8,1.4,0.2771874298377421
1.4,2.0,3.2,0.2,0.2683418994343158
1.6,1.6,3.2,1.8,0.264332228581603
1.4,2.0,1.0,1.0,0.2371303689380369
1.4,0.8,3.6,2.0,0.2544238262449809
1.4,1.2,2.0,0.6,0.2523799165489568
1.6,1.6,3.8,1.2,0.2079535933495399
1.4,1.0,3.4,1.8,0.2480559260647532
1.4,1.2,3.4,0.6,0.25096662830245825
1.8,1.6,4.0,1.2,0.2755649062565617
1.4,1.0,1.2,2.0,0.2550025783699425
1.4,0.4,2.8,0.2,0.2774714734050299
1.4,1.0,1.2,0.4,0.2658424656498811
1.4,1.4,3.4,1.8,0.2384926206998074
1.4,1.2,1.0,1.6,0.25175901152629404
1.4,0.6,3.0,1.6,0.2622335576236261
1.4,1.8,3.8,1.6,0.2283087523126128
1.6,2.0,1.8,1.8,0.20347466562401254
1.4,0.2,2.0,1.4,0.2755819124622217
1.4,0.6,3.2,0.4,0.2667724029675385
1.4,2.0,4.0,0.6,0.2349669374306509
1.6,1.6,3.4,1.6,0.2631493492495134
1.4,0.2,2.8,1.8,0.27498829889431103
1.4,1.4,1.4,2.0,0.240228569414854
1.4,0.6,3.8,1.0,0.2625745034311247
1.4,1.8,3.0,0.4,0.2428381201248006
1.4,1.2,1.6,1.8,0.2454129248701461
1.4,1.8,3.4,0.4,0.24182943171113286
1.4,1.4,1.2,0.2,0.2762996484598529
1.4,1.8,1.6,0.4,0.2594094359079884
1.6,1.8,3.0,1.6,0.2593225440956046
1.8,1.8,3.2,1.2,0.2735689390519327
1.6,1.4,3.8,1.0,0.2705388870037008
1.4,0.2,1.8,1.8,0.2755525279387974
1.6,1.6,3.0,1.2,0.20938627042070385
1.4,2.0,1.6,0.2,0.2646670090140493
1.8,2.0,2.8,1.2,0.27137665220517737
1.4,1.2,3.0,0.8,0.2488480921928219
1.4,0.6,2.4,0.2,0.2775898580461335
1.4,1.6,1.0,0.4,0.26402554787572863
1.4,0.8,2.2,2.0,0.2562791863012677
1.4,0.8,4.0,1.6,0.2538073552268897
1.4,0.8,1.0,0.6,0.2689754532528683
1.4,0.4,2.4,0.4,0.273248749784289
1.4,1.0,4.0,0.4,0.2569791605109048
1.4,1.4,3.4,1.8,0.2384926206998074
1.4,1.2,2.6,0.6,0.2518331169403716
1.4,1.4,3.4,0.8,0.24392929984710165
1.6,2.0,3.2,0.8,0.2643536523339279
1.4,0.4,2.0,0.4,0.27485454091284656
1.4,0.8,3.6,1.0,0.25620063427304873
1.4,0.6,1.8,0.4,0.271675632444294
1.6,1.8,3.0,1.8,0.2605724303367896
1.4,0.8,2.6,2.0,0.2551219997104441
1.4,0.6,2.8,0.6,0.2657704909934977
1.4,1.2,2.4,0.4,0.2566143103492936
1.6,2.0,2.0,1.8,0.20291095207835427
1.6,1.4,2.6,1.2,0.2711504860815278
1.4,0.4,1.6,0.8,0.2725904812720659
1.4,0.6,3.2,1.0,0.2630195966583025
2.0,1.4,3.4,1.4,0.3470034624694013
1.6,0.2,1.0,1.0,0.3660750806535948
1.6,0.2,2.4,0.2,0.3682272402767653
1.6,2.0,3.6,2.0,0.3120306733309177
1.8,2.0,3.4,2.0,0.39957007667103134
2.0,2.0,3.2,1.0,0.34085293361507163
1.6,1.0,1.8,1.2,0.34088709681513074
1.6,0.8,1.0,0.8,0.3501978469383671
1.6,1.2,2.8,1.2,0.33248570423834084
1.8,2.0,3.6,2.0,0.3993128046490575
1.6,0.8,1.8,0.4,0.3565626573360761
1.6,0.2,2.2,1.4,0.3627813346472234
1.6,0.4,3.4,1.0,0.355877534983626
1.6,1.6,3.2,0.2,0.35651955053848844
1.6,0.2,1.4,0.6,0.3658387410210309
1.6,0.8,2.6,1.8,0.3414595905244387
1.6,2.0,2.4,0.8,0.3220608962333153
1.6,1.2,3.0,2.0,0.3295665572053143
1.6,1.6,4.0,2.0,0.3201277706846914
1.6,0.2,1.0,1.6,0.3643938573318326
1.6,1.4,3.4,0.2,0.3575809970518197
1.6,0.2,2.2,0.8,0.364101004412336
1.6,2.0,1.2,0.8,0.3255844539254716
1.6,1.0,3.6,1.8,0.33379956816050704
1.6,0.4,1.4,1.8,0.35584885424713003
1.6,0.4,1.2,2.0,0.35583196549115165
1.8,1.6,3.2,1.0,0.3453597110875746
1.6,1.4,2.6,0.8,0.3328210403658961
1.8,2.0,4.0,1.4,0.3332387663737564
1.6,0.8,1.4,1.6,0.3471245387651074
1.6,0.6,3.8,0.6,0.35237029059003244
1.6,0.2,2.6,1.2,0.3628290126357376
1.6,0.4,1.4,1.2,0.3574343037197976
1.6,1.2,2.6,1.2,0.331454269045667
1.8,1.8,3.6,0.8,0.3448505239280536
1.6,1.6,1.6,1.0,0.32970882136339125
2.0,1.8,4.0,1.0,0.34263140476441784
1.6,1.0,3.2,1.6,0.3358705186240856
1.6,0.8,3.0,1.2,0.3435905522486777
1.6,2.0,1.6,0.4,0.34549687652920097
1.6,1.8,2.0,0.6,0.3276271704380828
1.6,0.8,3.0,2.0,0.34111365953445816
1.6,1.0,3.2,1.2,0.3374754931183201
1.6,1.0,1.2,1.4,0.3431017576923979
1.6,0.8,3.6,2.0,0.34067951896196785
1.6,2.0,3.4,2.0,0.3124038601670876
1.8,1.8,3.6,1.8,0.33772959381779616
1.6,1.4,4.0,2.0,0.3248110380336731
1.6,1.0,2.8,0.2,0.3685457628580454
1.6,1.4,1.4,1.4,0.3335395320131203
1.8,2.0,2.8,1.8,0.3354173997386645
1.8,1.6,2.6,1.8,0.3974295274575939
1.8,1.6,2.2,1.8,0.33996900419689324
1.8,1.8,2.8,2.0,0.3864901688552026
1.6,0.8,3.2,0.6,0.3474627401839062
1.6,0.2,2.6,1.8,0.3623977967149589
1.6,0.6,4.0,1.0,0.3492451844861811
1.6,0.8,1.4,0.4,0.3528528752358478
1.6,0.4,1.0,1.0,0.3608357109778265
1.6,1.2,2.8,1.2,0.33248570423834084
1.6,0.8,3.6,0.8,0.34458001722640164
1.6,0.6,2.2,1.0,0.3502227432620469
1.6,0.8,3.2,0.4,0.34905934966743946
1.8,1.6,2.2,1.2,0.3489102434273903
1.6,0.2,2.0,0.8,0.36438385860409217
1.6,1.2,2.0,0.8,0.3385860625054355
1.8,1.6,2.4,1.8,0.38683342392422976
1.6,0.8,1.0,1.4,0.3469934703966263
1.6,1.0,2.4,1.6,0.3377503810251272
1.6,2.0,3.8,1.8,0.3107140015418569
1.6,1.6,3.2,0.2,0.35651955053848844
1.6,0.4,3.8,1.4,0.35594385063304074
1.6,0.2,3.0,2.0,0.3620438464561617
1.6,1.8,3.8,2.0,0.3157525448275953
1.8,1.6,3.4,1.0,0.34523510286954906
1.6,1.6,2.2,0.8,0.32996098272191066
1.6,0.8,1.6,1.0,0.34696083068404376
1.6,0.8,2.2,2.0,0.3432893148984973
1.8,1.6,3.6,1.6,0.3411185591225965
1.6,2.0,1.8,1.0,0.3215758134590245
1.8,1.2,3.6,1.2,0.3508266565461284
1.8,1.6,4.0,0.8,0.34683876286501525
1.8,1.4,3.2,1.0,0.34886541997901804
2.0,2.0,4.0,1.0,0.33928377885768385
1.6,0.4,2.8,1.0,0.35623972568669543
1.6,0.2,3.6,2.0,0.3616104560866984
1.6,0.6,2.2,0.2,0.3665196652705521
1.6,2.0,3.4,2.0,0.3124038601670876
1.6,0.6,1.0,0.8,0.35454064065630864
1.6,1.0,1.4,0.8,0.3439506253776736
1.6,0.8,1.6,0.2,0.3698648140562487
1.6,1.0,3.4,0.2,0.3619144610340544
2.0,1.6,4.0,1.8,0.34419256881371507
1.6,1.0,3.2,1.8,0.3348556439886046
1.6,0.6,1.0,2.0,0.3538432711136905
1.6,1.0,2.2,0.2,0.3691443321759024
2.0,2.0,3.8,1.6,0.3367985777166393
1.6,1.2,1.8,1.6,0.3351109779164489
1.6,1.8,3.8,1.8,0.3156637158365409
1.6,1.2,3.0,1.2,0.3325330127080424
2.0,1.8,3.2,1.6,0.4145445523769626
1.8,0.8,1.2,1.2,0.43469229029138395
1.8,0.2,2.4,1.8,0.4499102534461297
1.8,0.2,2.8,1.4,0.4499247601909864
1.8,0.8,1.2,1.4,0.4357498478653283
1.8,1.6,3.4,0.2,0.4466411800277646
1.8,0.6,2.0,1.2,0.4352600794428228
1.8,0.2,3.8,0.8,0.4506302008536275
1.8,1.2,1.6,1.2,0.4250816037304568
1.8,1.4,1.6,1.0,0.4206076000702693
1.8,1.4,2.2,0.4,0.4316370251232695
1.8,0.2,2.2,1.4,0.45022235970663466
1.8,1.2,2.2,1.8,0.4180918586558744
1.8,1.6,1.0,1.0,0.4206322053063844
2.0,1.4,2.4,1.8,0.4928981023597082
1.8,1.6,1.6,0.2,0.4566875611438227
1.8,0.4,2.6,0.8,0.4449678125713842
1.8,0.8,2.6,0.4,0.438125493616186
2.0,2.0,1.0,2.0,0.4984879742972424
1.8,1.0,3.6,0.8,0.4264032367112693
2.0,1.4,3.2,1.8,0.4907966176210815
1.8,1.0,1.4,0.2,0.4521589723426482
2.0,2.0,1.4,1.8,0.4858361256674461
1.8,1.6,2.8,0.6,0.4189405109762561
2.0,1.8,2.6,1.8,0.4820295752593863
2.0,1.8,3.0,1.0,0.42078199183975895
1.8,1.6,3.0,0.6,0.4185694827990484
1.8,2.0,1.4,1.6,0.40598580310975785
1.8,0.6,2.8,1.4,0.4362436018658489
2.0,1.6,3.8,0.8,0.4250090483658836
1.8,1.0,1.8,1.8,0.4270014279997688
1.8,0.6,2.8,1.0,0.4363795907207434
1.8,1.2,4.0,1.8,0.4147247452819913
2.2,2.0,3.2,1.6,0.4791169508944621
1.8,1.0,3.0,1.6,0.4209021822616426
1.8,0.2,4.0,0.4,0.4523048182646279
1.8,0.6,2.2,0.6,0.4415917704563656
1.8,1.2,1.0,1.8,0.4257399320092469
1.8,0.6,1.6,0.2,0.4517570273947311
1.8,1.0,2.6,1.8,0.422118900528815
1.8,1.8,2.4,0.8,0.4140425250269668
1.8,1.4,3.8,0.6,0.4204793122308322
1.8,1.4,1.0,1.8,0.4213693268713474
1.8,1.2,2.6,1.8,0.4159474659137132
1.8,0.6,1.4,1.8,0.43976132223281145
1.8,0.2,1.6,0.2,0.4553795397418958
1.8,1.2,2.2,2.0,0.4173169118306703
1.8,0.2,1.2,1.6,0.4513034060869527
1.8,0.2,1.4,1.6,0.4508958424940261
1.8,1.4,1.8,1.0,0.4180933225176415
1.8,1.2,1.0,0.8,0.4291929489647477
1.8,0.8,1.2,1.2,0.43469229029138395
1.8,1.8,2.0,1.2,0.4077431428791626
1.8,0.6,3.8,1.0,0.43555092655351896
1.8,1.0,2.8,1.2,0.4227471780728057
1.8,0.8,2.4,1.2,0.4286297036994373
1.8,1.4,2.4,0.8,0.4204432566091759
1.8,1.0,2.4,1.6,0.4236205870468301
1.8,0.2,3.4,1.8,0.44892586773688
1.8,1.2,1.8,1.0,0.4220227013366724
2.2,2.0,3.8,2.0,0.476601852715644
1.8,1.6,2.6,2.0,0.400932095590286
1.8,0.2,3.8,2.0,0.4485688160086619
1.8,0.8,4.0,2.0,0.4259749982941491
1.8,0.4,3.4,0.6,0.4456647080971213
1.8,1.0,4.0,1.2,0.4242567789384857
1.8,1.6,1.8,0.8,0.4189369953945848
1.8,1.8,3.0,0.2,0.4413234104413749
1.8,0.4,2.0,0.6,0.4470650248469596
1.8,0.8,1.8,0.6,0.4371035232362829
1.8,1.6,1.4,0.8,0.4200013843719128
1.8,1.2,3.2,0.8,0.4221234946681959
1.8,0.4,2.6,0.2,0.454720315177348
1.8,0.4,2.6,2.0,0.4423507600528693
1.8,0.4,3.0,1.4,0.4424199089375599
1.8,0.6,1.8,0.6,0.4415815019534564
2.2,1.8,3.6,1.0,0.4116981415050924
1.8,0.8,1.4,1.6,0.43424981783822697
1.8,1.2,2.2,1.4,0.4231414072928474
2.0,1.8,2.8,1.0,0.4207627371901663
2.0,1.4,3.2,1.0,0.4261724439345487
1.8,1.0,2.2,1.4,0.4268969822661564
1.8,0.6,1.4,1.2,0.4380866019560637
1.8,0.2,2.0,1.8,0.44993944472821856
2.0,2.0,2.8,1.4,0.404724684767244
2.0,1.8,3.6,1.6,0.4143389140724968
1.8,1.0,3.4,1.4,0.42288442728366255
1.8,0.6,3.0,0.6,0.44059373819200776
1.8,1.4,2.0,1.0,0.41480621566620896
1.8,1.2,1.8,0.4,0.4366586377202717
1.8,0.4,1.0,0.2,0.4483641884685849
1.8,2.0,1.6,1.2,0.4114944696238184
1.8,0.6,4.0,1.2,0.4358209896901605
2.0,1.6,2.6,1.8,0.4857964538263103
1.8,0.2,2.4,0.6,0.4525107692083399
2.0,2.0,2.2,1.8,0.4776480525119242
2.4,1.8,3.6,1.4,0.476700149109457
2.0,1.8,1.2,2.0,0.4918360163204045
2.0,1.8,2.6,1.8,0.4820295752593863
1.8,0.8,3.0,1.4,0.42848756249598813
2.2,1.8,2.4,1.0,0.5837522614974716
2.0,1.2,3.6,0.8,0.5089336302690145
2.0,0.4,3.2,0.6,0.5337461260065202
2.2,1.2,3.6,1.8,0.5805676817933657
2.0,0.2,2.2,1.4,0.5375686367337564
2.2,2.0,1.2,1.2,0.5901902340965695
2.0,1.2,1.4,0.8,0.515102441512945
2.2,1.6,2.4,1.8,0.572167401737015
2.0,1.6,1.0,0.4,0.5333013138724932
2.0,1.2,4.0,0.2,0.5293640522786845
2.0,1.8,1.6,0.8,0.5036252201231881
2.0,0.8,1.2,1.0,0.5238929804052301
2.0,1.0,4.0,1.2,0.5109464206070198
2.0,0.4,1.6,2.0,0.5301053651738096
2.0,0.2,3.8,0.8,0.5382307651072155
2.0,0.6,1.0,1.2,0.5289429376376026
2.2,1.4,3.6,2.0,0.567691709426996
2.2,1.6,1.4,1.0,0.5935484283849513
2.4,2.0,4.0,1.2,0.5636114885990773
2.2,2.0,2.0,0.6,0.5877729529913571
2.0,0.6,2.6,1.8,0.5232523107178503
2.0,1.8,1.4,0.2,0.5440359352691077
2.0,0.8,1.0,0.2,0.5354361144270611
2.0,1.0,2.0,1.2,0.5159103438905581
2.4,2.0,3.8,0.8,0.5759256935947503
2.0,0.4,3.0,0.8,0.5310035827160089
2.0,1.2,3.4,1.6,0.5021074346859248
2.2,1.4,2.8,1.2,0.5081697752230036
2.0,0.4,3.2,1.4,0.5290651811231573
2.2,1.6,1.8,1.8,0.5801930642864987
2.0,0.6,1.6,1.4,0.5281499724625103
2.0,1.8,2.6,0.8,0.5020065085322802
2.0,0.8,2.2,0.4,0.5277341783572262
2.0,0.6,1.0,2.0,0.5267305601148311
2.0,1.6,3.0,0.4,0.5088866404244778
2.2,2.0,3.8,0.6,0.5872227010793912
2.0,1.4,1.6,2.0,0.5056722182224977
2.0,2.0,4.0,0.4,0.5034988124817753
2.0,0.4,1.6,1.8,0.5296331341045164
2.0,1.2,2.0,1.0,0.5123725735488144
2.0,1.6,2.2,0.8,0.5054492139209673
2.2,0.8,3.8,1.8,0.5983147784729298
2.2,1.4,3.8,1.6,0.5760543548754299
2.0,0.4,1.2,1.0,0.5351209983769546
2.2,1.8,1.0,1.0,0.5956610050442769
2.2,1.6,2.8,1.0,0.5824026577708701
2.0,1.2,3.8,2.0,0.5016423690657982
2.0,1.2,2.2,1.0,0.5111954879803579
2.0,1.2,1.6,1.6,0.5106185647211935
2.0,1.8,1.4,1.2,0.5039998100175075
2.0,0.4,1.6,1.2,0.5303645254574918
2.0,1.2,1.8,1.0,0.5081440352993732
2.0,1.6,2.8,0.2,0.5304483575934958
2.2,0.8,3.2,1.8,0.599533783548394
2.2,2.0,2.0,0.6,0.5877729529913571
2.0,0.6,4.0,0.8,0.5236799995785586
2.0,0.2,4.0,1.2,0.5366568669209282
2.0,1.2,3.4,0.2,0.5292434763035873
2.2,1.8,1.6,0.8,0.5922660113855834
2.0,0.8,1.4,0.8,0.5244438609694478
