rep_s,rep_ra,att_s,att_ra,c_d,rep_s_att_s,rep_ra_att_ra
2.74513724178541,0.38297126153484,0.5150749408639971,0.791404890501872,0.13998986064562793,5.329588034666688,0.4839131854390962
2.76657389337197,0.42531646229326703,0.61168224317953,0.7125740772113199,0.31575784188524797,4.522893911373481,0.5968733299389106
2.82560901960824,0.38417218741960796,0.9606441976502541,0.605958810029551,0.13092776198447928,2.9413689548322988,0.6339905964909941
2.97207423753571,0.352454824559391,0.520896643865854,0.764250228041783,0.1152567102179058,5.705688974070458,0.4611772579544741
2.62582945683971,0.330581242917106,0.936092671006918,0.663768829125911,0.06329743303276862,2.8050956258585047,0.4980367085818634
2.96222949190997,0.421175403660163,0.6944247309584171,0.721954743843526,0.2461414507734218,4.265731561463285,0.5833820017829914
2.52624838706106,0.457009175419807,0.8208375372923911,0.731546801142395,0.15511566484844355,3.0776472472179157,0.6247162515181999
2.59827461990062,0.352955055283383,0.763196571380831,0.692361931363121,0.06424093078652096,3.404463171525564,0.5097840295587681
2.75994842289947,0.33040024768561105,0.6786567543167621,0.6329404726158829,0.09868483194920039,4.0667810426171185,0.5220084067623264
2.68342462112196,0.326203182851896,0.52557701501064,0.643766170274466,0.12916623948554373,5.1056734683643565,0.5067106628371311
2.78800231870264,0.40112960943952203,0.511094815214165,0.755379388015717,0.23773304902572934,5.454961067320509,0.5310306526806842
2.65895354794338,0.35897683808579994,0.5774500335101039,0.753979167528451,0.08887832246844439,4.6046469714108245,0.4761097568020727
2.7797327102161904,0.49687209376134,0.526962229632773,0.7963670785073191,0.5986579197456229,5.275013186719887,0.6239234483332218
2.79595938383136,0.41625170414335994,0.6174485688097769,0.766365864919499,0.18937698238252906,4.528246602338043,0.5431501104072324
2.74585172138177,0.32358769807033194,0.6558435301994899,0.6200346827972679,0.10230012287910019,4.1867482028015965,0.5218864477233366
2.8161358860088503,0.472104218509048,0.935388718382455,0.707445168262348,0.2624202193730514,3.0106583826227085,0.6673368335649915
2.73529122199398,0.316659748461097,0.658963033463806,0.7865797601174559,0.021942797580522064,4.1509023770515014,0.4025780531319695
2.58253948693164,0.31651700893416995,0.8414830815745521,0.760401376150548,0.05446858573109377,3.0690331671306903,0.4162499159805629
2.8425780918914803,0.367105352366343,0.517422026605345,0.7146199577953671,0.18173830781180753,5.493732283762262,0.5137071087391383
2.93586655240506,0.369278925145045,0.536238388391212,0.7455793471075591,0.15785693239391532,5.474927972264459,0.4952912477761699
2.8984664997551604,0.318027886329219,0.820476791705005,0.6231143831275401,0.06481663413548822,3.5326611661153207,0.5103844413492291
2.8365439948393,0.39507831512019,0.849124395288527,0.612130908947438,0.2131612795413933,3.3405517620012093,0.6454147460051135
2.98965621914249,0.304783287271857,0.607811557943933,0.74816739493981,0.06804375133379512,4.918722225776213,0.4073731217548939
2.9010774262715096,0.47962486147880606,0.6162312134401869,0.7560546217951921,0.5167900490488948,4.70777422986396,0.634378585425448
2.56362641940359,0.310766055015847,0.8862599382409829,0.702967570675537,0.0513572837558447,2.89263489049475,0.4420773702508174
2.63587511924561,0.388347595976666,0.518911964027211,0.73021757719107,0.19367498720356605,5.07961909143299,0.531824497392303
2.58336730138399,0.43372453348711104,0.563418434816413,0.7677702534943821,0.24172303810077528,4.5851664442356554,0.5649144799672611
2.74694857816212,0.49889927296899295,0.9472397655481469,0.6025576522573829,0.7341608150763698,2.899950654597488,0.8279693587824319
2.5859399279579502,0.39797174567356697,0.9475530679337679,0.6907298732083289,0.075735581318077,2.729071347525521,0.5761611899381915
2.84209745179396,0.308991183945909,0.8290294193429871,0.640387617796659,0.06086113973987564,3.4282226727808367,0.48250649350316205
2.8954852385213603,0.313777318736538,0.636826436966658,0.603453880781308,0.11282236274864717,4.546741577364756,0.5199690129265256
2.66916051297449,0.30680720624513896,0.9966667559929191,0.7381617737933991,0.019304916905182306,2.6780872311882886,0.4156368117905412
2.78463650948834,0.482606036867946,0.698266808525659,0.728602579655126,0.47277108075195645,3.987926213144661,0.6623721221195524
2.97886247793213,0.4655268639791761,0.509917349205352,0.774505530996248,0.5457832248894808,5.8418535524911,0.6010633176245596
2.6817583987722204,0.364483175054193,0.885464023333043,0.7010190906003121,0.05672032417734173,3.028647497927253,0.5199333084382493
2.69352057646029,0.307691073836759,0.772168373339809,0.683478783955798,0.058386824399662675,3.4882555015950514,0.4501837965707184
2.6965005659731096,0.331897857552394,0.57034232316073,0.660672633489594,0.11055412883737999,4.727863348856194,0.5023635621160045
2.8574782615760297,0.350599289080128,0.861109462101012,0.621508988784626,0.09348878803437145,3.3183682067597986,0.5641097641495617
2.72372150165029,0.46893881610594706,0.61900252988562,0.7802753497846429,0.35485398703865195,4.400178303235016,0.6009914528702909
2.6514234987553196,0.49284664774313597,0.9264278871705759,0.699266077810898,0.34354731940768607,2.8619858442010973,0.7048056003031455
2.65815811499488,0.33068862059153603,0.9332784354919571,0.722964851325378,0.02610788915397024,2.8481940800375303,0.4574062210428347
2.50038918561768,0.340542496554553,0.697008953429759,0.6531344073358921,0.07172048784490218,3.5873128649410617,0.5213972694282202
2.60694775707088,0.49676888491958404,0.796441890182905,0.690284636849537,0.5039440227852281,3.2732428934296607,0.7196580343825121
2.8101131280418503,0.455098335724324,0.635795872658491,0.7491211463231591,0.3613146158012259,4.4198354360052035,0.6075096637680574
2.61552523483988,0.34786881436593803,0.54388307989575,0.765279171289876,0.06532600321152689,4.8089843782991295,0.4545645921338824
2.8415352683514397,0.41541217174381,0.684314037673175,0.762432258948684,0.15011028422910266,4.152384887519352,0.5448512531678825
2.85509898629971,0.49478899263776793,0.6229623928666109,0.6008038447238511,0.9345864853015918,4.5831000699123186,0.8235449839126598
2.82226620649453,0.43473148602060996,0.861869435757399,0.6719810187816619,0.24016341781557918,3.2745867174351773,0.6469401275780107
2.90987636649515,0.36787681248970294,0.9788681124337021,0.6836830098647622,0.06762463781141737,2.9726950235006595,0.5380809632266157
2.7820671916706496,0.313503749901429,0.5916746718576179,0.695912505080923,0.08217764927810073,4.702021776487559,0.4504930542453376
2.9368046282324904,0.301182274520397,0.833944062469527,0.655192321212962,0.07201158222864552,3.5215846726408015,0.4596852935681788
2.7263372540473902,0.47833884991705394,0.643435425125062,0.755909881088883,0.4238108192447482,4.2371575259747045,0.6327987791719433
2.95545278687496,0.47298339176923,0.9906422130297869,0.6424183608964089,0.4592314199984575,2.9833705327738684,0.7362544730341222
2.65232226951048,0.34725196864455893,0.8709676148137081,0.791686446545646,0.016718662532802183,3.0452593465002566,0.4386231066095908
2.90356205578428,0.39126582071185106,0.759016141644679,0.7921082858461891,0.0793154260970062,3.8254285995719113,0.4939549651268598
2.8692882156465203,0.491206951672211,0.950494083226658,0.612301295716316,0.6972005227114683,3.0187333790717568,0.8022307891698323
2.57632646220736,0.418586993589997,0.559928752831183,0.668969218572602,0.36138795363905174,4.6011683614756524,0.625719363415775
2.6336896956199802,0.37919031293131394,0.500765739241615,0.673434309102595,0.26073819845631,5.25932484839832,0.5630694899352772
2.56053884793073,0.44829721176065507,0.8378818832570691,0.7749640332069251,0.0779524178387074,3.0559663588586448,0.5784748614790928
2.60188901168294,0.44193315198645006,0.7336994676152241,0.705747076775879,0.2404218421579344,3.5462599150302987,0.6261919695160038
2.7501357579603796,0.453781576408073,0.51585913868621,0.666699450556189,0.6386816250961126,5.33117580307761,0.6806388936266696
2.60491103387903,0.331583672901616,0.6805946690728891,0.7698571530170741,0.02140950072105002,3.827404404191791,0.4307080496714721
2.77550193865318,0.38477017926052204,0.5912310507847,0.688442341564223,0.20729314310118163,4.69444548788405,0.5588996434854345
2.9445569516392402,0.429782659653574,0.8052606245037169,0.7687743752263491,0.134383203003593,3.656650855682871,0.5590491482329049
2.93660092691425,0.312160480720922,0.7726560820592571,0.716493350733072,0.03428625394504552,3.8006572330184993,0.4356781265332589
2.67950437252875,0.40062300870195,0.9114121913444251,0.670850776601583,0.09418492188468486,2.939947915965674,0.597186472275457
2.7920699015958195,0.3684771260246629,0.8961564167402679,0.689239799370989,0.07181343244527005,3.1156055454603098,0.5346138257844961
2.50379040511325,0.34550029584206604,0.898602404049598,0.634698588727042,0.0523463047951137,2.7863161658924898,0.5443533387005081
2.9296692579519,0.450408201944083,0.830274049425498,0.683053919952363,0.34682348444527783,3.5285569384940585,0.6594035826271153
2.51587617688347,0.327603192208335,0.9963364737341179,0.795668470673263,0.07028016583771587,2.5251270461416992,0.4117332837521264
2.5340491520473702,0.36756360610015704,0.564229029463604,0.7170553716365251,0.10729721327454333,4.491171172912559,0.5126014261092166
2.56187242129818,0.451644720416516,0.7574984205421059,0.62952554509975,0.4344429478794037,3.3820168489127256,0.7174366853452335
2.7685474866302697,0.460801906511188,0.880671190912835,0.7982247821055349,0.09850311749534658,3.143678952141729,0.5772833878894333
2.62361134588718,0.41633587419055396,0.502945535234176,0.634112802799791,0.4784517183208167,5.216491969981607,0.6565643720680469
2.61528880824335,0.334806567244232,0.7836881257826459,0.668666954617947,0.051929782786184625,3.3371550776420644,0.5007075120611111
2.72659107088111,0.42546415599063003,0.66176985995844,0.67711527235806,0.33088192627327084,4.120149973364371,0.6283481902703911
2.8736606071470296,0.400480174738914,0.945257144398056,0.689333600876853,0.09620163021676859,3.0400834568428365,0.5809671459935961
2.85966136585921,0.44620493329130106,0.610323057044297,0.759066706709564,0.34134692555009716,4.685488009756868,0.5878336243009918
2.53449592413381,0.417429409967735,0.809326116577722,0.7551978279836479,0.06582831515248642,3.1316126740739065,0.5527418042001749
2.6390212966362,0.365323399798945,0.849667779635638,0.734131864225492,0.04502147971298228,3.1059448879747897,0.4976264041942392
2.92037703597452,0.4269544112496079,0.673000497859903,0.7296297935768961,0.26630380944546345,4.339338596718911,0.5851658128659066
2.7130869929678703,0.467085224902257,0.925915780011564,0.7396847835276279,0.1437124345982351,2.9301660599563233,0.6314652339807271
2.73849349643569,0.31385182826779806,0.600341496989131,0.717442476144061,0.06963079959454449,4.561559562632183,0.4374592231486127
2.9025289062410597,0.464090424543247,0.562371482141316,0.614542206050828,0.8016490870046387,5.161230607194437,0.755180718222082
2.9060364818433304,0.47780652623623604,0.839510275167413,0.625347526185214,0.6635749623602833,3.4615853644719428,0.7640655894986627
2.6794355295132797,0.349058799399063,0.6292270785197621,0.7997573057189581,0.0852734400426011,4.258296600674867,0.4364559059392018
2.6473861517151804,0.31004720251075896,0.698955117957667,0.679854000592604,0.04124366988292714,3.787633974912137,0.4560496845506566
2.8858170380117403,0.441323009924963,0.884602585807443,0.625418810220435,0.3904912853752723,3.262275155320328,0.7056439664317329
2.79819248698186,0.470807752385736,0.92696092184633,0.656313048256561,0.40049226142615607,3.0186736258615867,0.7173524183869209
2.5202752732438998,0.37321814754977795,0.5999305280856789,0.6829196474049238,0.1382311997971171,4.2009452015816855,0.5465037489666563
2.87947751488537,0.351008908683434,0.9253137256018821,0.6225670922547579,0.07986531738198638,3.1118932262810404,0.5638089662146792
2.58460559335072,0.315831271326169,0.5200306967599321,0.71674590841867,0.07034823350504775,4.970101975622186,0.4406460750127976
2.8475900866324104,0.471372654987499,0.568825855152681,0.627445028815418,0.7980570539584664,5.00608413073642,0.7512572948062476
2.84913109580521,0.408935260027647,0.592107494361699,0.614638906763867,0.45957511443068605,4.811847718422509,0.6653260239914367
2.6791280945762996,0.30605672392994204,0.803767717559822,0.623537752265111,0.0630863233438051,3.333211867117443,0.4908391237228811
2.7209254577755897,0.422337128501385,0.5787996283033859,0.634471483295783,0.4655047254666195,4.7009799673702934,0.6656518687136905
2.63016450870782,0.33997888639569296,0.7447625703644009,0.664589509973302,0.07180816436102735,3.5315476547390405,0.5115622219335823
2.51966196240392,0.34637742070481203,0.862968645524234,0.6424151574727149,0.04949466913992292,2.9197607299779493,0.5391800250596103
2.8033589523984106,0.447411299590021,0.93484346405603,0.6777414225041871,0.2180243658389951,2.9987469134515874,0.660150441944187
2.7133082851069,0.349056255025789,0.910435221623629,0.6976015036460009,0.037607071841696114,2.9802321138983494,0.5003662595356421
2.53864981117658,0.484126244252548,0.9903754207771271,0.7918530331924559,0.04552616746100936,2.563320694272233,0.6113839613655726
2.89701289916411,0.42288307473063497,0.7858406114391979,0.601454375125468,0.42935343593052033,3.686514615041955,0.7031008372703555
2.7013476890279002,0.3871755575295539,0.631133929477073,0.758778580185026,0.09444398657955118,4.28014968434054,0.5102615804404262
2.7682166972663302,0.34562514340504996,0.623349289409816,0.648385074315593,0.13385563400658648,4.440875676440191,0.5330553664731978
2.86934714391828,0.34919358054176003,0.540986472624354,0.69755652830936,0.15016150793201558,5.303916621055097,0.5005953874277208
2.98571206314955,0.450145622203127,0.588671073084697,0.746147678047419,0.43619184482900386,5.071953081547071,0.6032929344243291
2.74588869174477,0.42592057893052704,0.8839410105720159,0.7753121963236479,0.059509951106806604,3.1064162188468325,0.5493536422490763
2.67333095497452,0.37080033868551293,0.6283457350218671,0.602911637490615,0.25541619579703373,4.254554150640468,0.6150160581222566
2.7662038753042,0.380028321780264,0.6922704676399011,0.775574559997767,0.064182258882635,3.995842672206984,0.4899958577565491
2.96548614068888,0.437551612686366,0.511383527191356,0.620055859070271,0.7012354904990487,5.798947332105238,0.7056648304919544
2.5280804398935297,0.344465103419498,0.9810216535115609,0.600506335217506,0.05356586769272475,2.5769873996606307,0.5736244286161132
2.94430215249304,0.33136571380309804,0.888401493197307,0.7608351653907449,0.027665066749961147,3.314157140705225,0.43552891464068605
2.7226952859200497,0.445629706094041,0.7755109675927091,0.7064482936635609,0.25306271208266784,3.5108404647991827,0.6308030043969046
2.75999736867379,0.44335717931389795,0.967306399717927,0.655240673944354,0.22123807014681263,2.8532814106043585,0.6766325671527984
2.95717116701417,0.33666258659213805,0.5619461437454449,0.6555244938004761,0.155053020596939,5.262374695383146,0.5135774326910338
2.9757476274389796,0.304150355700403,0.656156518263742,0.744207721948624,0.04772146079935676,4.535118595351482,0.4086901368129043
2.79183308396023,0.400081633450463,0.5502957508433609,0.7080398961901658,0.2767808719924262,5.073332075854808,0.5650552117235618
2.5804605259327205,0.32349342405796,0.9792439048178491,0.76661409153603,0.07737106987664914,2.6351560762716377,0.4219768820186841
2.58905164536554,0.315719633037224,0.8332820922369141,0.695799814164639,0.05481960684112027,3.107053025003009,0.4537506716874733
2.68039378419053,0.36781792929396,0.6642325522843749,0.710332105820999,0.10190557666664397,4.035324337797562,0.5178112129239005
2.6111127040348903,0.49675596174784004,0.786173031898215,0.708678999729454,0.4547184480067074,3.3212951832376616,0.7009604657926678
2.8042844366282202,0.46324069872498497,0.888905783649534,0.613124169409275,0.533872172762306,3.1547600299267,0.7555414088002796
2.65485737239942,0.350841629318893,0.9531282773241401,0.7890248336363579,0.03788630847166583,2.785414550759945,0.444652201505469
2.8758541586576003,0.38671069061383595,0.947733207023703,0.608290339913219,0.1508759015456023,3.0344554114433118,0.6357337364078568
2.82398380443919,0.326481378125027,0.664292426547036,0.7537295082118359,0.06523801312289412,4.251115459976171,0.433154566151428
2.53186523925979,0.421594042563811,0.8685203457716851,0.63476825915277,0.18517301563855765,2.9151478737210397,0.6641700124176274
2.7299527936847903,0.321953122876585,0.7038638698868449,0.7798042545095091,0.01616929450473595,3.8785238317796646,0.4128640245481747
2.71116824448109,0.465909521700814,0.8896172515815121,0.663963881647214,0.35651693863704703,3.0475670741111713,0.7017091359622588
2.51497989450581,0.332967726746574,0.9156358006875959,0.684827120322734,0.05268786048194961,2.7467033209243112,0.4862069810986143
2.83857544418424,0.477725237887353,0.843340029707178,0.7358962648082529,0.30844789830856734,3.3658730099291523,0.6491747012900388
2.9845355686265997,0.437250906601548,0.574922383646481,0.638020073436201,0.6187298160929858,5.1911973746734255,0.6853246861758354
2.6653943421552,0.47187965638004203,0.9110754776047539,0.709658865490928,0.22479477111089857,2.925547232554876,0.6649387182017445
2.86912565224338,0.359622276294976,0.8830026092473421,0.634065529052168,0.09056801050484027,3.2492833228306983,0.5671689436146401
2.88420875591692,0.340694314055145,0.7570700721116741,0.613757104985416,0.11068196245235515,3.809698549926929,0.5550963260347764
2.6898128340253598,0.36919315992854496,0.5624378212960439,0.660458808764815,0.19954001881303854,4.782418130820463,0.5589949820171333
2.82635358790867,0.311269114306197,0.693830389878713,0.682533773221076,0.06297183232643298,4.073551157657909,0.4560493949438242
2.9242263357155003,0.403063561674207,0.700238192104734,0.7888334177434448,0.09507389237420917,4.17604519245949,0.5109615700957749
2.86852868285496,0.404303646693006,0.570748135447502,0.713476681429893,0.28355015906750547,5.025909862335083,0.5666669384102826
2.54861340858042,0.360021327156574,0.9264990517403929,0.614979330496862,0.06524634358822888,2.7507998025394063,0.5854202073193271
2.74590071325656,0.380357418162748,0.640547878458165,0.716372480709106,0.12743965146854472,4.2868001059750585,0.5309492315872445
2.88524858094752,0.494138992996886,0.5399372178362679,0.6153690848499539,0.9618629794251685,5.343674200696516,0.8029961289286613
2.8853632385144,0.41741134230978794,0.8690869534621021,0.6515274148434399,0.2198066219280511,3.319993732526122,0.6406658151293461
2.7590481246588796,0.30645080939866604,0.639454737654887,0.639199607260525,0.08073243128694092,4.314688690519852,0.479428970102234
2.89683678385336,0.306962517183274,0.5904088187962769,0.685100941453129,0.07752757578867747,4.906493080099004,0.4480544378353839
2.57225037098397,0.3791262574493879,0.804078126559034,0.6218234722968189,0.12409026842133196,3.1990055269773836,0.6097007821995134
2.8410429849755,0.47079088799655394,0.9989264262840151,0.7412713427096608,0.1393676191198457,2.8440963320433115,0.6351127594864435
2.8263370199129,0.35026661441661405,0.6728174000745639,0.715354895126075,0.07324957910715464,4.200748999059292,0.4896403404842608
2.57227453589439,0.404939795425162,0.921298911445774,0.6461335596162829,0.10504122430042033,2.7920086564063946,0.6267122166903729
2.6641215006820897,0.352409641444683,0.510599112138152,0.7096504593268042,0.1375291022980038,5.2176383337722365,0.4965960872892121
2.7111031553940803,0.403288067365065,0.877855774248019,0.669951732410118,0.10104721622681759,3.0883241130542674,0.6019658549344388
2.62723535683472,0.32463848907500503,0.507276617689058,0.7330313798971481,0.06953843427706397,5.179098080261053,0.4428712030316563
2.70441464928444,0.334394922573119,0.9953339749481529,0.7468123535625641,0.05884587059312281,2.7170926717590573,0.4477629768414176
2.66890046861954,0.36751544666476504,0.991575429099612,0.711672579217702,0.02007520766307017,2.6915758401183885,0.5164108571792272
2.7250612906646,0.40506810201332005,0.592583362828009,0.739977168943733,0.19324910887584343,4.598612552434281,0.5474062160478912
2.81559429818299,0.4799780074507,0.702665989287198,0.739355282811448,0.4377056893133247,4.0070166211391545,0.6491845241513003
2.95838742598426,0.31370171806775,0.9824962512357159,0.700148950424045,0.047299210341756825,3.0110928385359275,0.4480499726204783
2.80307205102872,0.419173317914829,0.8595061462838199,0.6767094276379789,0.16439529347787946,3.2612588788900987,0.6194288136016264
2.9097864212235405,0.32830392946489195,0.9492279418045649,0.7448776846285909,0.049228014683515335,3.0654243233630294,0.4407487782757112
2.9855370424920697,0.41537029170431206,0.7498861893545841,0.680008246609941,0.26709827906226885,3.981320212153365,0.6108312564958822
2.52462102146819,0.41673028860241207,0.696320657734759,0.6350976026151329,0.29948121178891424,3.6256586580113535,0.6561673148921476
2.71263335540425,0.35243677739053997,0.5686256331391629,0.793697809102014,0.07196125307984144,4.77050839306847,0.4440440345794646
2.91980303602759,0.358995323535055,0.9612175531219691,0.765396670624614,0.03748913173092258,3.0376089435157203,0.4690317286618077
2.72085452929605,0.41331720054149607,0.7533690438140179,0.755585279222578,0.08601818348175307,3.6115825990425736,0.5470159516166835
2.69371096696705,0.38887949422933205,0.97741953865625,0.6030583627521989,0.12133764396395835,2.7559413951048555,0.6448455377595441
2.85162187588867,0.33288006708025897,0.839349726797082,0.6925315296277399,0.04695199819083841,3.3974180068781603,0.480671352623026
2.66131886164658,0.345207215193659,0.5182495728367941,0.7193288710433989,0.11188579159122441,5.1352070530016185,0.479901793310381
2.6205958077916898,0.307240067841485,0.693197668180801,0.7996858562808481,0.0,3.780445215098707,0.38420095269708376
