v,re,rep_s,rep_ra,att_s,att_ra
2.07171299867332,1.63403793224134,3.53212782554328,0.341972743393853,2.0501418095082,0.269540513306856
1.41897511482239,0.863278534961864,2.37816575588658,0.885037165181711,1.63967775087804,0.890914351586253
2.89245744235814,0.360712161380798,1.66821021796204,1.88162197330967,1.43520452128723,1.17343910411
2.36423701653257,1.9351892773062,3.33437275979668,1.88938843356445,2.58721225173213,0.828374294843525
2.80238813441247,0.984256483009085,2.37227704352699,1.14164146133699,3.62027208833024,1.85351321157068
2.3855568994768,0.64940235815011,1.94167628954165,1.33218725356273,1.59142660791986,1.87518706051633
1.08159678522497,1.6769416264724,1.94263254664838,1.30829269858077,3.11193575104699,1.47275622515008
2.39681924972683,1.07108364230953,2.79097329126671,0.860339519521222,1.33711533783935,1.4844034793321
1.79791798209772,0.5425295941066,1.08722544484772,0.23241085736081,2.44538610475138,1.08800969170406
1.84561229124665,1.81534699583426,1.73758349008858,0.735013909311965,1.22591751092114,0.767912854114547
2.41575330076739,1.4136911034584,2.44111696258187,1.52935306159779,2.0721408163663,1.01079932795838
2.2320273257792,1.58510227976367,3.00946601945907,0.813912690943107,3.19914822769351,0.916969006415457
1.363824644126,0.884913160372526,1.10021713003516,1.91512072836049,3.179640842136,1.820689335512
2.15309171704575,1.93237782353535,2.61241634469479,1.03781847539358,3.33168371184729,0.456651448551565
1.06103420536965,1.78445944627747,3.54173446795903,1.64657299760729,2.82907385099679,0.502092195674777
2.09922549780458,0.82349482816644,1.74278080719523,0.730271354317665,2.59157641255297,1.69348085774109
1.64973349962384,1.95481159845367,2.05217277957126,1.23115734406747,3.87333114258945,1.80872570178472
1.60853173350915,1.31281770337373,2.63660494494252,1.41774283163249,2.23329636477865,1.90032224445604
2.86247547576204,0.762442601565272,2.12271271762438,1.3861548026558,3.74376675114036,1.3488297582604
2.98491988424212,0.549638560274616,1.43026391742751,1.70043639359064,2.69588129827753,0.271874037664384
2.40882187802345,1.0378788783215,1.57685380382463,0.901442770054564,2.33284002775326,1.31787285474129
1.92821021843702,0.932786255748943,3.82927556335926,1.37931153820828,2.94922611117363,0.386109944898635
1.6689919559285,1.99105535428971,2.6789114032872,0.31926511451602,2.99624239304103,0.837555659748614
2.35454170498997,0.521424726769328,1.22740923473611,1.83911619945429,1.87942645605654,1.09771641166881
1.67022189637646,1.2664105261676,1.00557157676667,0.531236653449014,2.94452057429589,1.46886009736918
1.22713946038857,1.41805943581276,3.62251869263127,1.16486464096233,2.41534490417689,0.596441712835804
1.49241996370256,0.226723452750593,3.44500866951421,0.38582133250311,1.79917055880651,1.33617524071597
1.88113101338968,0.755569530650973,1.74260061653331,0.231798371579498,2.89865831355564,0.257012352952734
1.24276496144012,1.17295511164702,3.96178696071729,1.59460907960311,3.00833049649373,0.213943230547011
2.9615105134435,1.14459785162471,2.08738511288539,0.71292721433565,2.94674887740985,1.9683227062691
1.98024244327098,1.36476886202581,2.30281830811873,1.19582064007409,1.27653461997397,1.55652869706973
2.69794157659635,1.18707190584391,3.45523816836067,1.768240795983,1.20193618047051,1.4699842652306
1.84262618236244,0.490827560285106,2.70969431218691,1.63040704182349,1.68466765107587,0.77283806335181
2.60422441409901,0.995133657800034,3.09967699204572,0.745123978611082,2.1484306701459,0.658596568321809
2.18554587708786,0.519633692177013,1.59324624645524,1.2889699596446,3.68599950498901,1.30901513984427
2.87493018433452,1.84363195146434,3.70358222187497,1.29402797971852,1.06437232135795,0.524509851774201
2.14085105480626,0.704416462453082,3.94707816583104,1.10408301781863,3.95276697608642,1.75586942876689
2.12790297158062,0.295930402353406,1.00294629763812,0.830318595888093,1.6174672532361,0.921071338234469
2.3963119154796,0.489274765783921,1.67603384936228,0.525457694986835,1.59411912108772,0.250281799118966
2.59447894012555,0.866259682876989,2.17001819610596,0.629637563088909,1.66957781487145,0.856198135158047
2.559289093595,1.0937369317282,3.27131629944779,1.84819373521022,2.22067954973318,1.21702427598648
2.72816827800125,0.212652580486611,1.61218420392834,0.297726350836456,2.21630239207298,1.07691118395887
2.85271098045632,1.39185098898597,2.17625321517698,1.24309767652303,3.1884205210954,0.917024749424309
1.06063068890944,1.64688586806878,3.73853848874569,1.14740666090511,3.46529257972725,1.7428083486855
2.84915982093662,1.1979673251044,1.37426163745113,1.45052234227769,2.67383747827262,1.31292085107416
2.99961650837213,1.99397761053406,3.80190813052468,1.60061658741906,1.09005365264602,1.97821948588826
2.59099857276306,1.46628232602961,1.47819828381762,0.402158334013075,1.71979794371873,0.813133562868461
1.30672863032669,0.950736163416877,1.63570850901306,1.12101513738744,2.46354619157501,1.43408844890073
1.87462419411168,0.985437255119905,3.53840666380711,0.810771621763706,1.01029616920277,0.376257116626948
1.85574845597148,0.591476599453017,1.22539531905204,0.687048031296581,2.09443378914148,0.452285093907267
1.27565102186054,1.36141492142342,1.94198092073202,0.37925834087655,1.26124548865482,1.67709217006341
1.51388141838834,1.17277776817791,3.25272663030773,1.18654277012683,3.82603501272388,1.52454941133037
1.65399206988513,1.29182990733534,2.08836606168188,0.683620024425909,2.28258477663621,0.672873955592513
2.09190108766779,1.64739212119021,1.28390849661082,0.403090767096728,2.79321782873012,1.090968747437
1.23049073060974,1.63918230310082,3.57058459240943,0.919269275991246,3.58465834986418,0.444547466142103
2.79748848872259,0.222916665580124,2.92199611570686,1.83958167629316,1.95720597589388,0.788547684019431
2.94004989648238,1.17627632594667,2.34585261740722,0.607163440622389,3.28734279586934,0.850138732045889
2.85136533062905,1.44781189840287,2.48171712947078,0.352316633425653,3.17870341218077,1.31771584618837
1.2965315002948,1.04939267081209,3.32837596489117,1.00388530096971,3.28041040175594,0.558310256013647
1.61863433290273,1.51024101311341,2.94406939041801,0.623862267937511,2.70014656311832,1.85203199181706
2.12301170267165,0.432961426256225,1.14658874366432,1.84019659534097,2.76250164536759,1.40867060455494
1.50075226044282,0.60428918460384,2.03747530444525,1.20696069523692,2.3694973026868,1.02778954375535
2.40749135939404,1.12995971520431,3.90943933231756,1.12398113920353,1.47423468017951,0.221619495656341
1.24364521633834,1.33606974566355,3.45306173455901,1.08005840671249,3.16598899406381,0.421832781797275
2.69734951108694,1.77921409863047,3.52244855114259,1.27747668018565,3.18104225024581,1.71216207682155
2.62533295853063,0.596081671537831,3.35336923412979,0.929451414989308,1.66444641444832,1.34980420437641
2.0328571125865,0.977335617225617,2.14077433734201,1.05067841871642,3.27003298746422,1.63175913835876
1.05853916704655,1.09411956267431,1.79339028382674,0.624540094006807,3.65902550471947,1.11034019193612
1.54276389302686,0.799189836950973,3.7499165982008,1.52486835406162,3.30225065746345,1.90830406849273
2.40171591890976,1.57117001065053,1.08641991671175,1.77163598644547,3.67347163381055,1.5032285653986
2.33520778734237,0.493966417899355,3.67053804383613,0.383227852638811,3.73735362221487,0.639864116534591
1.10916953114793,0.648409512499347,2.67409013328142,1.4808594183065,2.58645076001994,1.74144399738871
1.94733254844323,0.250931467022747,3.45745428069495,1.02239917828701,1.49183389195241,1.67457078755833
1.31117847003043,1.8836785771884,1.65653525991365,1.58536530514248,2.57976418547332,0.395942408498377
2.72416889341548,1.63693042183295,1.55906003899872,1.80624625771306,2.09867596882395,1.98585958057083
1.09752471139655,1.84292907398194,2.65640230034478,0.850246055191383,2.36544714891352,1.37984598930925
2.16581077966839,1.61470819776878,3.19173881877214,0.230347335059196,1.40910928323865,0.21855120989494
2.1133691277355,1.44674961329438,2.48370906151831,1.26728724306449,2.50070612505078,1.09212158769369
2.27051337715238,1.26233219634742,3.87268694723025,1.66503966175951,3.60191628197208,1.21942667402327
2.7681479761377,1.52212773743086,1.99054253986105,0.880912082782015,1.53149769548327,1.33798678331077
1.82465839758515,1.24366656467319,2.61871548322961,0.574744251649827,2.19034326635301,1.38384119495749
1.19242628384382,0.230137811368331,3.7731798873283,1.37152336337604,1.27496061380953,0.769083905313164
2.58351947274059,1.82062404383905,1.78463221411221,1.28917891043238,1.17264512460679,1.40777744948864
2.22057504300028,0.2009461148642,3.3728981227614,0.213135059177876,1.66570488526486,1.57529002032243
1.69865912664682,1.82945757401176,1.79919267795049,1.54722559005022,3.35549004701898,1.85554295983166
1.40480661904439,1.0491140014492,3.99431036971509,0.846018757577986,1.42515768506564,1.97583964187652
2.83493421878666,1.03694451698102,1.91512148012407,0.380404341081157,3.38908450328745,1.13720264136791
2.15311731165275,0.294217258272693,2.03732035099529,1.91340261674486,1.65768536180258,1.49079321073368
1.96440619928762,0.58239885289222,1.55096949357539,1.01225987416692,1.60499670659192,1.18482282035984
2.18329505715519,0.880887657497078,1.34164995094761,0.763827869063243,1.57067541009746,0.59944934672676
2.17863187845796,1.81908316714689,2.87224245863035,0.473524148808792,1.29079603916034,1.61945328325965
1.05478521669284,1.59801034149714,3.1118975575082,0.495713338954374,3.94218599121086,1.84094530716538
1.49877155572176,1.23421511976048,2.82580138067715,1.0897443626076,3.36752952425741,1.39731700615957
1.84475266840309,0.324014395987615,1.16951212636195,1.20769811999053,3.58034799527377,1.48008701461367
1.45666115684435,0.545396695332602,3.772925110301,1.05238367835991,1.65491905366071,0.821227171318606
2.68965725041926,1.06188059467822,2.49180891993456,1.44018336194567,3.91577716940083,0.603953459206969
2.37427544873208,0.856255272915587,2.10478481231257,1.02998491213657,3.3825282715261,0.738391192676499
1.7239502677694,0.714237409317866,2.53760209353641,1.10475202444941,1.1716722000856,1.80740033723414
1.6269755656831,1.85802046433091,3.52504418906756,0.534552713297308,3.62418823363259,1.47723439773545
1.87289730506018,0.673219808423892,2.17149178427644,1.87191472947598,1.65670397365466,0.762096145236865
1.70599421765655,0.743814360303804,3.00912773702294,1.24461920359172,1.15493667707779,1.04275289634243
1.03412996744737,1.87398858456872,1.99164316337556,0.980748333409429,2.65944767277688,0.471895533287898
2.16977192088962,0.664473491115496,3.0738300413359,1.18747745961882,2.45065810391679,1.14420794728212
1.31631367187947,1.05658409227617,3.2177035107743,1.67303878352977,3.71143131749704,1.78809601962566
1.81185364397243,0.957443501893431,3.62529504857957,0.689399963570759,3.47809241572395,1.15231523457915
1.15364684024826,1.32827608822845,3.5511327823624,1.57998820529319,3.45670159277506,1.10692660780624
2.30412222398445,1.10164843033999,2.7086667669937,0.292379762791097,1.32198150991462,0.327075024461374
2.79717829357833,0.370343753509223,3.33323430595919,0.474280362017453,3.41432350198738,1.25421329843812
2.31305975094438,0.663296064641327,3.11191997560672,1.65395720158704,3.07607310358435,0.340747218206525
2.35544112557545,0.546737959096208,1.99526628432795,1.93210402657278,1.24688990018331,0.871748627908528
1.36249383864924,1.16658247429878,3.24472279637121,0.781056154798716,1.51459883502685,1.47505408367142
2.08172562625259,0.784584744507447,2.75515020010062,0.697994503891096,1.82189989136532,1.95772492210381
2.57260755309835,1.92919358671643,1.7202479604166,1.46202202886343,3.12313665449619,1.29022568818182
2.91148551972583,0.994384676078335,1.37469618045725,0.756667767837644,2.71962801506743,1.79632798647508
1.44334493810311,0.381485044583678,2.12394838198088,1.99566492871381,2.41062300931662,0.589149058517069
1.69520885357633,1.01015161303803,1.99489874416031,0.813925102446228,1.22109167068265,1.61462052683346
2.52202374208719,1.33875533007085,3.6090080649592,1.54457270512357,3.05943293310702,1.81692044544034
2.46034584660083,1.00537974652834,1.22340921452269,1.44424657584168,1.12142740399577,1.88254461423494
1.3990081124939,0.683560499083251,2.48460731795058,0.918420034972951,3.92610967275687,0.268195093376562
2.28594023408368,1.53673261990771,2.3532118012663,1.58991356091574,1.05251852073707,0.462496405700222
1.83489206805825,0.919341544341296,2.28863167506643,1.14196080178954,2.68823243305087,0.259338424541056
2.36062565119937,1.76777183604427,2.03997733746655,0.413143040239811,1.05421482585371,0.494770540809259
1.02467646729201,0.924286817759276,2.25556509499438,0.481541618984193,2.28791842679493,1.93569763009436
2.45343018695712,1.47868874468841,3.68518864247017,1.45526820225641,3.84938761312515,0.51013392098248
2.85376630164683,0.204338268982247,3.73031915398315,1.11155590862036,2.65122196427546,0.325133302947506
2.98064770409837,0.505407802481204,1.18792402371764,1.08556068190373,2.16029591136612,1.71618613088503
2.57475679041818,1.181760632433,3.842568683438,1.1721909398213,3.15478535741568,0.343584531825036
2.88639918528497,1.72097844169475,1.36849569622427,1.10361021603458,3.26724482490681,0.922431453736499
2.83502838248387,1.75986549607478,3.5521876399871,0.968742626300082,2.82740461803041,0.586725414870307
2.44183693500236,0.431175171863288,1.93680673907511,1.95227613770403,2.37694387207739,0.938204255094752
1.66642135521397,1.55125043955632,1.59973255149089,0.726247039157897,2.88396624126472,1.85386463878676
2.05672930693254,1.1850230904296,1.12912508123554,1.64956394773908,3.81459410395473,1.35005702436902
2.88608484528959,1.25369786964729,1.08153617847711,1.67203458501026,2.78134623961523,0.380366627126932
2.70960264001042,0.735900900326669,2.15686936629936,1.90449386360124,2.71612122375518,1.98152114227414
2.51995651843026,1.26333445990458,3.35137008875608,1.72994705126621,3.24861864489503,1.66459912066348
2.47566827898845,0.971619370067492,2.5206757991109,1.86256451783702,1.86301937303506,0.368547583324835
2.23085170146078,1.44894378096797,3.92739941575564,0.410086215892807,1.23029283084907,1.95422090939246
2.75541050778702,1.6532399491407,2.01947585679591,0.371488602878526,1.46037279278971,0.402011278970167
1.56645458610728,0.738949599675834,3.89238954451866,0.217373671103269,2.85826724860817,1.71592840622179
2.53629285283387,1.86184732238762,2.77387928892858,1.99376916014589,2.75994124636054,1.29455751734786
2.36670532543212,1.8899412649218,2.50745917577296,0.309768665488809,3.14733016653918,1.51195190330036
2.63475844496861,1.26715430147015,3.57502546580508,1.30244790068828,2.03097679256462,1.63110066191293
1.29120737826452,0.718870821874589,2.74218022194691,1.23491376899183,3.1363408328034,1.2263874670025
1.09048813814297,1.15381963658147,2.28248950652778,1.02574910898693,2.45295643014833,0.292309026233852
2.7204170813784,1.83182760952041,3.11629162426107,0.365063708554953,2.00319604459219,1.16801972049288
2.47117214277387,0.797254858678207,1.17513978714123,0.205516542866826,3.84012411045842,0.339083876879886
1.0103481230326,1.25129540665075,3.52978927735239,0.886903533386067,3.86768082203344,0.94576129517518
2.55357506219298,0.987335162330419,3.30895554926246,1.55169516447932,2.77649341523647,0.543442147411406
1.31527960300446,0.223607412772253,1.6733087557368,1.08424176387489,3.64111904939637,1.93867292408831
1.47699754592031,1.36911759581417,1.39478487614542,0.317195522878319,3.73584117554128,0.523779030283913
2.34710243716836,0.871094626141712,3.30157857690938,1.03180243815295,1.54129024711438,1.4759617654141
2.06132804695517,0.459532222338021,3.63938343105838,1.1116828173399,2.88805023208261,0.924648264283314
2.29947627196088,1.42068382813595,1.83202155702747,1.50697596217506,2.88252003048547,1.46813108092174
2.34454080509022,1.6441168950405,1.93225020938553,0.238021702924743,1.46147987665609,0.432142337877303
2.88211343158036,1.08870672574267,1.54993021022528,1.64320752392523,3.97345621977001,1.20778174959123
1.0429967562668,0.526403860142455,1.42466392880306,1.90680515286513,2.61299650929868,0.471584987128153
2.89289709087461,0.785753770219162,3.28573832847178,1.37870386531577,1.66405975795351,1.0252074343618
1.88469560444355,1.82359217214398,3.9011654376518,1.26691264994442,1.40079544810578,0.751912605203688
1.23678638599813,1.88757443842478,3.09406040096655,1.25618865527213,2.70003184420057,0.662767317844555
1.3121125921607,0.864638997893781,2.18310824572109,1.30059706540778,1.14923120499589,0.574277941230685
1.20219310373068,1.94884344702587,1.94693109672517,1.23823151108809,3.11822552978992,1.83531091054901
2.99450060771778,1.65976553694345,1.41169069358148,1.7732388288714,1.56955929612741,1.58922601938248
2.72259241063148,0.475227788230404,2.687500648899,1.26269381009042,1.41256979317404,1.27190881324932
1.1885662865825,1.36601878190413,3.1756694111973,0.66294008102268,1.7412023760844,1.45111738154665
1.81580680189654,0.475277847051621,1.3071991156321,1.64360947809182,3.48519964027219,1.06359861074015
2.1979301427491,0.271654357202351,2.35638747387566,1.28189010508358,1.23091646120884,0.744366246601567
2.41277481801808,0.658750354032964,3.31666856748052,0.962545504746959,2.91390852839686,0.419039360433817
1.71789406426251,1.06130802310072,2.09152083122171,1.51342464769259,1.79835890210234,1.58132907762192
1.13046703767031,0.951052894582972,1.54177056648768,0.335818546824157,1.48137147258967,0.206257540825754
2.61878335243091,1.11737673678435,1.98745190026239,1.59701553322375,1.81561357015744,1.22433328800835
1.27735617430881,1.46000809599645,3.04843722842634,0.27635688232258,3.53964288695715,1.7981205444783
1.82862103823572,0.744369430467486,1.77943760156631,0.589318215800449,1.5264173632022,1.27552963532507
1.0377795053646,1.91804230818525,3.07568050851114,1.60067384084687,1.55386138567701,1.43742504608817
2.44905773829669,1.4417596982792,3.04722813190892,1.03199087549001,2.78075038618408,0.453461640281603
1.59219258511439,0.268837274145335,3.76437693811022,0.247177932597697,1.82301319390535,1.4471221587155
2.45363005669788,0.594092655973509,2.89808328216895,1.59944284185767,2.09448527428322,1.67686441279948
1.25173633964732,0.673568297782913,1.47868555597961,0.881429318292066,2.54266521567479,0.261195391183719
1.69797817245126,0.748943135375157,3.15609877859242,1.79162997710519,2.43584700510837,1.48718919144012
1.17829434201121,1.63452184926718,3.22716347617097,0.957215556036681,2.62868180847727,0.419681739853695
2.56582316802815,1.2242837337777,3.56642642524093,0.683470503427088,1.9653800742235,1.05634762621485
2.54504054924473,1.67061322880909,3.15371735487133,1.53442618795671,2.05106716812588,1.72007461437024
2.66170545248315,0.314698846871033,2.80687456065789,1.08589938371442,1.62393331178464,0.265416857926175
2.58403250901029,1.58239799113944,2.12723291106522,1.52160410149954,2.08236187812872,0.383383982349187
1.83612101245672,0.948615712486208,1.60795721365139,0.997698094369844,2.00084307184443,1.69511499148794
2.98658427922055,1.11595619823784,3.79065378056839,0.474189092731103,3.79102580714971,1.52748337541707
1.59551190631464,0.264083384722471,2.05877158720978,1.06271932059899,3.70388982025906,1.43551577972248
1.48422321118414,1.61810966250487,2.82630396727473,1.4778788051568,2.22901898389682,1.34199493061751
1.73672073660418,0.90223624878563,2.565255144611,0.735580561170355,2.88294082647189,1.81195164737292
1.10823749843985,1.50529706194066,3.14195910585113,0.575820315349847,2.88944882177748,1.45312677393667
1.75327650969848,1.73141176830977,3.61305612535216,0.740163181070238,3.42255625198595,0.872886487608776
2.43846642225981,0.798312553018331,3.88809601520188,1.55043291524053,2.12941204244271,0.943775403127074
1.8754355837591,1.10678046261892,1.69862380833365,1.36086060144007,2.9717669270467,1.43730077599175
2.47015801724046,1.3652042214293,1.89765666727908,1.97480619973503,1.83136155968532,0.200927137816325
1.06186756026,0.720544933946803,1.19013732811436,0.502853131666779,3.17430553026497,1.77164551583119
1.22514093993232,1.19138496541418,2.18112843879499,1.49994014864787,1.66064715059474,0.615844913432375
2.63426203140989,0.484257617965341,3.12278779409826,1.16655054804869,3.10945887560956,0.872480414155871
1.9816101542674,1.69541951902211,3.26068299263716,0.532715948298573,1.50777654489502,0.760384298674762
1.26462115207687,0.322687320271507,3.85291570425034,0.684068117197603,3.63043493917212,1.91610106779262
1.2255794191733,1.78595335036516,1.10633819852956,1.39523903345689,3.63657481805421,0.904447763646022
2.76731868926436,1.54551195143722,2.20910630258732,1.84468584335409,3.44626898574643,1.95279216077179
2.85752288624644,0.817412119172513,1.54965975345112,1.77537420713343,1.32137986668386,1.40914860479534
2.04857920855284,0.703488057292998,2.93234801548533,1.38647172157653,3.88622122723609,0.854520948603749
1.49148997059092,0.254834045516327,2.75866644410416,0.967414262285456,3.93363733985461,1.91784155364148
1.15243873838335,1.90281740291975,3.41517497343011,1.80339132659137,1.28438444342464,0.373753016348928
1.4273484935984,0.271627275273204,2.34453927725554,0.930690627824515,3.6061979404185,0.560073049878702
2.7650266867131,0.933159146504477,3.49703469965607,1.15835000285879,2.78421754436567,0.356458276789635
2.11952977161855,1.64258658415638,1.07362268678844,0.370879616960883,1.54887087107636,1.84999692942947
1.06437575537711,1.56596227972768,2.52324531902559,1.77226965539157,2.2324493622873,1.25359016847797
1.26899518119171,1.56511199222878,1.60039740195498,1.70420593954623,2.03050690796226,1.76554146064445
1.37100510066375,1.12487449795008,3.19192019966431,1.41955254361965,3.23071266454645,1.95670039285906
1.77123412489891,0.312334197154269,2.01284770620987,1.29386686068028,2.15834965999238,1.20038778572343
1.38814172754064,0.340302049880847,1.47813454223797,1.67613083492033,3.69304872048087,1.33369168029167
2.23545178072527,0.951067649247125,2.48032851074822,0.310446935379878,1.36921859276481,1.17691883235238
2.79627641011029,1.8175227551721,2.87932935915887,0.206906932126731,1.85901553486474,0.8611463367939
1.28345174062997,0.611049571307376,1.90769833116792,1.5821737672668,2.1710982657969,0.489375361613929
1.07651418121532,0.541994505142793,1.91209805221297,1.72304635527544,1.65250455774367,1.18574863844551
1.21894345572218,1.89043532782234,1.09533792291768,1.60672636325471,1.20383285637945,1.08281666347757
1.44179643690586,0.302977119898424,2.34439134295098,1.59714612495154,1.61716719157994,1.71453715194948
1.77538386406377,1.58124123485759,1.04214219050482,0.779829295631498,2.73818627092987,1.42666869768873
2.48589013889432,1.03765873895027,1.54811913799495,1.2466134251561,3.30719945393503,0.391214499203488
2.31962928455323,0.20649052252993,3.14127575443126,1.60738829555921,1.27614355599508,0.345058602653444
1.26865040278062,0.205128308199346,1.86284630489536,1.53087201332673,1.68611860531382,0.745605674013496
1.33931173430756,1.09646783666685,1.09265100955963,0.91557183326222,2.1561513543129,1.53797911577858
1.98706877510995,1.59986482709646,2.09369165543467,1.76177083132789,2.09243797836825,1.74623756799847
2.03751672245562,1.39533707867377,3.73759579146281,1.95650926493108,2.78856673231348,1.94951289454475
1.59910608967766,0.495562612637877,1.83372655627318,0.990030398918316,1.80418013175949,1.77939306944609
1.92763418611139,0.269532726937905,2.59067359915935,0.564174323901534,2.60234589036554,0.484237178694457
2.59984122402966,1.38441737284884,2.07226717215963,1.69195732823573,2.01789666572586,0.266282024141401
