v,re,rep_s,rep_ra,att_s,att_ra,a_s
1.74089175881818,0.763844727165997,3.40827724826522,0.37672556401230395,1.6151091682259,0.672794624650851,0.34961518351192356
1.2701608720235502,1.28563237548806,2.06261253915727,0.532889580260962,3.0306070127990097,1.8280064117629098,0.1444384340906286
1.65766574116424,0.5064050796441729,2.13081867876463,1.6816601006779799,2.03501499095,1.3880336959380701,0.31210913924563544
2.66600214643404,1.3193018020130702,1.5639909554738602,1.83484204742126,2.7158376856241397,1.15192594714463,0.7781098376576238
2.91481958562508,1.95543798310682,1.25143532175571,0.668367918627337,3.8723216932267004,0.4362010875716811,0.9725069605333865
1.16950295493007,1.9923166945111002,1.85093789827079,1.7112665463238999,2.4711602083407302,0.98920166422613,0.1054712518678662
1.55847435677424,0.49252422093413795,2.7232446994166803,1.61133634294383,3.75014207907952,1.8981088315136698,0.27296762316694606
2.03868018882349,0.47988541065715296,1.36880359845236,1.86240068934858,3.00117869139649,1.3079488335177298,0.4901564675838894
1.83902831142768,0.917041273508221,2.38101205113344,0.7142500425223259,3.6222429210320097,0.44325869991444106,0.3988197563796461
2.49193074228242,1.24015817116015,3.65931413485669,1.47103012599982,1.57657416397706,0.25052686124108703,0.6269378582272506
1.4810166545212298,0.959794163890183,1.5026373115833798,1.8304267458152,2.6343683744780697,0.31669325493276096,0.2451909547402456
1.49361567758024,0.873344551911578,3.7070530785713305,0.6878482830245051,2.09935249527916,1.57254522657022,0.24007401895538835
2.50120887579396,1.02437323257327,3.7142190106678803,1.55204855976626,1.2644164219964298,0.7251771944109351,0.674229403988644
1.8673142455518201,0.9046297406312079,1.62303006951697,0.641818384919316,3.35773173184134,0.335936845233664,0.41863608305958433
1.39454998914152,0.26464103818871104,1.7073628120124298,1.14061494097114,2.75681122089736,0.24475860605016395,0.20315433209553285
1.1313326023519,1.26196545287967,3.60953131015413,1.77267599874176,2.92658631619997,1.34475950021297,0.08285355291981611
2.2549227126874,0.529649378312752,1.25985872722231,1.33190430733375,2.91881117620505,0.7914405780378729,0.590801438756415
1.59894718881696,1.12106398208998,1.5313843274489,1.9019545811228502,3.34317291923799,1.9243112869560701,0.3122556442909875
1.9737857496365903,0.692998719448224,1.9019695350434598,0.5071393792051819,3.7863868323620404,1.25830315756612,0.45750208380463864
2.09872331097722,1.0504161468707,3.85611913702451,1.94863811763935,2.9401809326373,1.7314750160556298,0.5163922372375378
1.6291134045459301,0.573838617606089,2.29694783338346,0.5633462585043161,1.22691463399678,1.71190320551395,0.29976524698171103
2.22986206691712,1.42226606071927,2.1442908202298,0.9794355010613801,3.07709521171637,1.6682359060738199,0.5823255317878064
2.13246234226972,0.639120253222063,3.17829295457341,0.996061938069761,1.9943095194175802,1.8002448213286697,0.5230404118947458
2.6386834718287004,0.586042519425973,2.7203679624944903,1.2026051947381298,1.47490221844055,1.53370640920475,0.7478543193317658
2.49414087506011,1.63098271847703,2.71291872137226,1.96951649673283,3.92366940458305,1.22639389215037,0.6794486895780686
1.58202502457425,1.39478969094343,2.90324674197473,1.33854626487009,2.65376260923222,0.6357013067696241,0.28286854816511203
2.7975622699596,1.8614300620276498,3.1427532443776696,0.488735637161881,2.43728249333799,1.5799083580263,0.8533708841658851
1.61935700336471,1.63905403483659,1.26706295902841,1.0347011739388101,1.7555323515553,1.15468633710407,0.30833553015232923
1.5669651939533702,1.51175607061014,2.47931142686866,0.233046101266518,1.96992006222717,0.41071816068142697,0.27956475950084453
1.2832916607148899,0.6587795645464211,3.8144649695605,0.716777319181711,2.54282731260173,1.11552527956665,0.14533521515741704
2.20202974230051,1.25510091935284,1.7626819689758102,0.48773882351815706,2.35093175177462,0.45021761241369,0.5733957548693901
1.99931310908869,1.43129498562776,2.7003385974094303,0.675220691924915,1.88591356365941,1.86703272098675,0.4747775000764789
1.9128762371838102,1.5926389505621001,3.51118114287965,0.43298808280378603,1.1995458251331002,1.59083436871879,0.4368293561148601
2.1076505654491497,1.3590425716713102,2.8148454292677303,1.6865505962632599,2.50096440711059,0.742818454839289,0.5108209435487508
1.53849339811131,1.7509707231074598,2.09224987518974,1.8791010388173202,2.23390461015515,1.1170959551818702,0.27310185905005263
2.8433815552853,0.503118754178286,1.01176111702807,1.43347315602005,1.00958314514719,1.43261781549081,0.8407810632284461
2.74807264655828,1.7015273527707901,3.19563063350506,1.30997310127132,2.6959529167506804,0.687947088479996,0.791273774323187
2.72023698827252,0.642289464641362,3.5093194991350196,1.4127407557331002,3.0202550040558,1.7484103664290203,0.7862938673794938
2.45171473361552,1.78279144545086,2.4660584253724704,0.8417924276553092,1.2717194170691102,1.3493034585844699,0.6887840170496509
2.0717129986733203,1.63403793224134,3.5321278255432795,1.32548498068936,2.0501418095082,0.269540513306856,0.4878923709357942
1.4189751148223897,0.863278534961864,2.37816575588658,1.9953631273936498,1.6396777508780398,0.8909143515862529,0.21137473697448902
2.89245744235814,0.360712161380798,1.66821021796204,0.7610765370074659,1.43520452128723,1.17343910411,0.8606811691383144
2.3642370165325697,1.9351892773062,3.3343727597966804,1.17274575433694,2.58721225173213,0.828374294843525,0.6339019713487377
2.8023881344124706,0.9842564830090849,2.37227704352699,0.93465823228471,3.6202720883302404,1.8535132115706798,0.8342906313304125
2.3855568994767995,0.64940235815011,1.9416762895416497,0.906864296924323,1.5914266079198602,1.87518706051633,0.6384968520025821
2.3656330537051002,1.75153371458873,3.3373001338914,0.42544065383262897,3.7489195198286303,0.29836309091188,0.6564020433406107
1.08159678522497,1.6769416264723997,1.9426325466483798,0.26405822224915,3.1119357510469903,1.47275622515008,0.06263343236946564
2.39681924972683,1.07108364230953,2.79097329126671,1.21318078027107,1.33711533783935,1.4844034793321002,0.6469920895221621
1.7979179820977198,0.5425295941066,1.0872254448477199,1.99843162898906,2.4453861047513796,1.08800969170406,0.38153556928030447
1.84561229124665,1.81534699583426,1.73758349008858,1.9758490354753997,1.2259175109211398,0.7679128541145469,0.4031680598189173
2.41575330076739,1.4136911034583999,2.4411169625818703,1.1242173621896698,2.0721408163663,1.01079932795838,0.6635857898355603
2.2320273257792,1.58510227976367,3.00946601945907,1.09511899901554,3.19914822769351,0.916969006415457,0.582934955972396
1.363824644126,0.8849131603725259,1.10021713003516,0.905222927918658,3.1796408421359996,1.820689335512,0.20240135086055996
2.15309171704575,1.93237782353535,2.61241634469479,0.33899870039895197,3.33168371184729,0.45665144855156503,0.5573722990196296
1.06103420536965,1.7844594462774699,3.5417344679590297,1.30929159303196,2.82907385099679,0.502092195674777,0.032286477700078996
2.09922549780458,0.8234948281664399,1.7427808071952302,1.60578065323643,2.5915764125529703,1.69348085774109,0.5180222587434294
2.28022680012509,0.7815823995973921,3.29930895520374,1.33703574994579,3.8479952623602003,0.93807340352796,0.5916545745103814
1.6497334996238402,1.9548115984536698,2.05217277957126,0.856656941678375,3.8733311425894503,1.8087257017847198,0.33684471581126957
1.6085317335091498,1.31281770337373,2.63660494494252,1.0287869009655,2.2332963647786497,1.90032224445604,0.2959170877157435
2.86247547576204,0.7624426015652719,2.12271271762438,1.8414862814825002,3.7437667511403596,1.3488297582604,0.8622554911294615
2.9849198842421205,0.549638560274616,1.43026391742751,1.76908580246381,2.69588129827753,0.271874037664384,0.9073556209132133
2.40882187802345,1.0378788783215,1.5768538038246298,1.6426427802071002,2.3328400277532597,1.3178728547412901,0.6589636228583632
1.9282102184370198,0.9327862557489429,3.82927556335926,0.679658656939864,2.9492261111736298,0.386109944898635,0.4345553874938829
1.6689919559285,1.99105535428971,2.6789114032872003,0.874554357258603,2.9962423930410296,0.837555659748614,0.33511707409375335
2.35454170498997,0.5214247267693279,1.22740923473611,0.7369063129648571,1.87942645605654,1.09771641166881,0.6049189837322254
1.67022189637646,1.2664105261676002,1.00557157676667,1.0075845374260102,2.94452057429589,1.46886009736918,0.3503629171693601
1.2271394603885701,1.41805943581276,3.6225186926312705,1.44011143222451,2.4153449041768904,0.5964417128358039,0.09929038365136465
1.57600747374818,0.35179803543724103,3.3116221637465095,0.336466843029484,3.38668463309295,0.442429039860144,0.27519743147181586
1.4924199637025601,0.22672345275059302,3.4450086695142104,1.92745658312924,1.79917055880651,1.33617524071597,0.23793600471113024
1.8811310133896797,0.755569530650973,1.74260061653331,1.13756740251556,2.89865831355564,0.25701235295273395,0.42379084202569356
1.2427649614401202,1.17295511164702,3.96178696071729,1.7421853444539,3.00833049649373,0.213943230547011,0.10287324028197872
2.9615105134435,1.14459785162471,2.0873851128853897,1.5516101430635902,2.9467488774098505,1.9683227062691,0.9108600667364644
1.9802424432709802,1.3647688620258103,2.30281830811873,1.7083833698648998,1.27653461997397,1.5565286970697298,0.4644262960302144
2.69794157659635,1.1870719058439099,3.4552381683606703,1.1391217585653102,1.20193618047051,1.4699842652306003,0.783662990066878
1.84262618236244,0.490827560285106,2.70969431218691,1.58930752836168,1.68466765107587,0.7728380633518102,0.39440846585230976
2.6042244140990096,0.9951336578000339,3.0996769920457203,1.91017760783434,2.1484306701459,0.6585965683218089,0.709996360398192
2.18554587708786,0.5196336921770129,1.59324624645524,1.17052162429318,3.6859995049890095,1.30901513984427,0.5638694162134437
2.87493018433452,1.84363195146434,3.7035822218749703,1.53222368154675,1.06437232135795,0.5245098517742011,0.7827373509948181
2.12790297158062,0.295930402353406,1.00294629763812,0.830318595888093,1.6174672532361,0.9210713382344692,0.5228032814173215
2.29377793334424,0.203658009227365,3.2836020460818,1.90048956065439,3.12895218166523,0.680050062062219,0.5918674551448331
2.14085105480626,0.7044164624530821,3.9470781658310403,0.29628218286670693,3.9527669760864197,1.75586942876689,0.530928387676553
2.12790297158062,0.295930402353406,1.00294629763812,0.7322875243145971,1.6174672532361,0.9210713382344692,0.5230105077341504
2.3963119154796,0.48927476578392104,1.6760338493622802,1.78009551777504,1.5941191210877201,0.25028179911896603,0.6393329280265041
2.59447894012555,0.866259682876989,2.17001819610596,0.8491927311755719,1.66957781487145,0.8561981351580469,0.7336812099938598
2.559289093595,1.0937369317282,3.27131629944779,1.63518368434161,2.22067954973318,1.21702427598648,0.7159286981950164
2.72816827800125,0.212652580486611,1.61218420392834,0.738157094502822,2.21630239207298,1.07691118395887,0.7488308097476334
2.85271098045632,1.39185098898597,2.17625321517698,0.334979041386396,3.1884205210954,0.9170247494243091,0.8673284238356122
1.06063068890944,1.64688586806878,3.73853848874569,0.6986874622292819,3.4652925797272496,1.7428083486855,0.051178435145706885
2.8491598209366202,1.1979673251043998,1.3742616374511298,1.8197462071199,2.67383747827262,1.31292085107416,0.8680097368959516
2.99961650837213,1.99397761053406,3.80190813052468,1.8712177989538799,1.09005365264602,1.97821948588826,0.7108959418807455
1.31659129774198,1.91610904317349,2.27407543011941,0.828665082762018,1.6110588216688502,1.05299855717458,0.16742188951284268
2.59099857276306,1.46628232602961,1.47819828381762,1.91672757398337,1.7197979437187298,0.8131335628684608,0.7268495163977553
1.3067286303266898,0.9507361634168771,1.63570850901306,0.610440594609827,2.4635461915750096,1.43408844890073,0.15958314120228173
1.8746241941116797,0.985437255119905,3.5384066638071094,1.9149417248554501,1.01029616920277,0.376257116626948,0.35894373435853627
1.85574845597148,0.5914765994530171,1.22539531905204,0.841616114741191,2.09443378914148,0.452285093907267,0.4013982598315058
1.2756510218605401,1.36141492142342,1.9419809207320202,0.27796163205057395,1.2612454886548201,1.6770921700634098,0.14653427888064838
1.5138814183883402,1.17277776817791,3.25272663030773,1.50615332573652,3.82603501272388,1.52454941133037,0.25734071693641564
1.65399206988513,1.29182990733534,2.0883660616818798,1.44170335847884,2.28258477663621,0.672873955592513,0.3194878266532488
2.09190108766779,1.64739212119021,1.28390849661082,0.8719501129351559,2.79321782873012,1.090968747437,0.543447262195496
1.2304907306097401,1.6391823031008201,3.57058459240943,0.383774146949872,3.58465834986418,0.444547466142103,0.1277519970685965
2.7974884887225895,0.222916665580124,2.9219961157068597,0.633491739444435,1.9572059758938798,0.7885476840194309,0.8154681109892697
2.5865466222167,1.26167307281867,2.08951470302418,1.17162891267799,2.78437909088098,0.8779296415392309,0.7392304223200913
2.94004989648238,1.17627632594667,2.3458526174072203,0.21286710691638297,3.2873427958693395,0.8501387320458891,0.9049933382570535
2.8513653306290494,1.44781189840287,2.48171712947078,0.9103439773898571,3.17870341218077,1.3177158461883702,0.8676120292735303
1.2965315002948001,1.04939267081209,3.3283759648911695,0.7153194396756591,3.28041040175594,0.5583102560136469,0.15316629037864785
1.6186343329027302,1.5102410131134099,2.9440693904180097,1.6898027935531001,2.70014656311832,1.85203199181706,0.3015964936168971
2.1230117026716497,0.43296142625622497,1.14658874366432,0.550663596624509,2.7625016453675895,1.40867060455494,0.5233114780691988
1.5007522604428203,0.60428918460384,2.03747530444525,1.6816610926762199,2.3694973026867996,1.02778954375535,0.24369430433393846
2.40749135939404,1.1299597152043102,3.9094393323175605,0.842105062166229,1.47423468017951,0.221619495656341,0.6401764465186907
1.24364521633834,1.33606974566355,3.4530617345590096,0.29660213771276195,3.16598899406381,0.421832781797275,0.13174005873115194
2.6973495110869403,1.77921409863047,3.52244855114259,1.6548482335172598,3.18104225024581,1.7121620768215502,0.8039120278227667
2.6253329585306298,0.5960816715378311,3.35336923412979,1.44542190809734,1.66444641444832,1.34980420437641,0.739565082061487
1.70621741563082,1.3383990011178,3.22700624004938,1.4620885438751399,1.7654132617171898,0.726051673758775,0.30382780840087276
2.0328571125865,0.977335617225617,2.1407743373420103,0.7973532668314879,3.2700329874642198,1.63175913835876,0.48636094718239253
1.05853916704655,1.09411956267431,1.7933902838267402,1.92079819412902,3.65902550471947,1.11034019193612,0.06990117212744616
1.5427638930268601,0.799189836950973,3.7499165982008,0.698267823923379,3.3022506574634503,1.90830406849273,0.26348959969299396
2.4017159189097597,1.5711700106505302,1.08641991671175,1.9344638235867,3.67347163381055,1.5032285653986002,0.7060176654920882
2.33520778734237,0.49396641789935497,3.67053804383613,1.58005256489851,3.73735362221487,0.6398641165345911,0.6123810307461707
1.10916953114793,0.6484095124993471,2.6740901332814198,1.7080787932965902,2.58645076001994,1.7414439973887101,0.06697270315403393
1.94733254844323,0.250931467022747,3.45745428069495,0.7580134237185121,1.4918338919524101,1.67457078755833,0.43824313090275235
1.3111784700304299,1.8836785771884,1.6565352599136498,0.7093033031094821,2.5797641854733198,0.395942408498377,0.17346570401288802
2.7241688934154804,1.63693042183295,1.5590600389987201,0.546372148534283,2.09867596882395,1.9858595805708301,0.8135197600496672
1.09752471139655,1.84292907398194,2.6564023003447796,1.56153039578348,2.36544714891352,1.37984598930925,0.07139367678481415
1.03906275285408,0.288266151444986,2.9996634116396295,1.34841905632056,3.39027439337224,1.00421876199543,0.03619873896586137
2.16581077966839,1.61470819776878,3.1917388187721403,1.0608813138213,1.40910928323865,0.21855120989494,0.5128985969049341
2.1133691277355,1.44674961329438,2.48370906151831,1.86791453533806,2.50070612505078,1.0921215876936898,0.5143351125722695
2.2705133771523798,1.2623321963474199,3.87268694723025,1.1735561083536599,3.60191628197208,1.21942667402327,0.595062508742842
2.7681479761377,1.5221277374308602,1.99054253986105,0.21341425031423603,1.53149769548327,1.33798678331077,0.8300632869120075
1.82465839758515,1.24366656467319,2.6187154832296096,1.21877988278866,2.19034326635301,1.38384119495749,0.3920207146590645
1.19242628384382,0.230137811368331,3.7731798873283,1.72737007704563,1.27496061380953,0.769083905313164,0.10504154668282913
2.58351947274059,1.82062404383905,1.78463221411221,1.42455578711815,1.1726451246067902,1.40777744948864,0.749414930844446
2.2205750430002795,0.20094611486420003,3.3728981227614,1.46641165292822,1.6657048852648602,1.5752900203224298,0.559789043889862
1.69865912664682,1.82945757401176,1.79919267795049,0.959942104900256,3.35549004701898,1.8555429598316597,0.354442974743079
1.40480661904439,1.0491140014492,3.9943103697150897,0.740588731132448,1.42515768506564,1.9758396418765198,0.20019381812475825
2.61092410050333,1.12973164780997,3.90572743862867,1.8100264725741002,1.7659738748334302,0.34965328620746694,0.6606212731210488
2.8349342187866604,1.03694451698102,1.9151214801240701,0.9083899608813231,3.38908450328745,1.13720264136791,0.8576030100173955
2.15311731165275,0.294217258272693,2.03732035099529,0.968597178906202,1.65768536180258,1.4907932107336799,0.5315631511283396
1.9644061992876203,0.5823988528922199,1.55096949357539,0.37341561331413703,1.60499670659192,1.18482282035984,0.451154815002811
2.1832950571551897,0.880887657497078,1.34164995094761,0.7822167596314101,1.5706754100974598,0.5994493467267601,0.5496108634144704
2.17863187845796,1.81908316714689,2.87224245863035,1.3904413498472399,1.2907960391603401,1.6194532832596498,0.5347485377228575
1.05478521669284,1.5980103414971398,3.1118975575082004,0.518422270799056,3.94218599121086,1.8409453071653799,0.048778841804974306
1.49877155572176,1.2342151197604798,2.82580138067715,1.94603787525557,3.36752952425741,1.39731700615957,0.2497695508352924
1.84475266840309,0.324014395987615,1.16951212636195,0.38107149656862,3.5803479952737702,1.4800870146136698,0.39770385865515806
1.4566611568443502,0.545396695332602,3.7729251103009998,0.37407991853542605,1.65491905366071,0.821227171318606,0.22188982664615992
2.6896572504192595,1.06188059467822,2.49180891993456,1.09273245199583,3.91577716940083,0.603953459206969,0.780423652880982
1.04742562631145,1.20372544908896,2.20691023068503,0.925157999247313,1.69406121084467,0.276447972655296,0.04034942593674047
2.3742754487320803,0.856255272915587,2.10478481231257,1.6089414140209601,3.3825282715261,0.738391192676499,0.6359887556629455
1.7239502677693999,0.714237409317866,2.53760209353641,0.39247130230069205,1.1716722000856001,1.80740033723414,0.34308561487790457
1.6269755656831002,1.85802046433091,3.5250441890675597,1.46113837510347,3.6241882336325895,1.47723439773545,0.31109204356868503
1.8728973050601798,0.6732198084238921,2.17149178427644,1.3462046442553401,1.65670397365466,0.762096145236865,0.4090197699748654
1.7059942176565501,0.7438143603038041,3.00912773702294,1.93101242198609,1.15493667707779,1.0427528963424302,0.33646642295290985
1.03412996744737,1.8739885845687199,1.99164316337556,0.907443720288575,2.65944767277688,0.4718955332878979,0.045142026743737844
2.16977192088962,0.6644734911154959,3.0738300413358997,1.4148558263201299,2.45065810391679,1.14420794728212,0.5403594152285457
1.31631367187947,1.05658409227617,3.2177035107743,1.5810720373410703,3.71143131749704,1.78809601962566,0.1655415369834581
1.81185364397243,0.957443501893431,3.62529504857957,1.5319753077346798,3.47809241572395,1.1523152345791499,0.38601088788697796
1.15364684024826,1.32827608822845,3.5511327823623997,1.1439518675673799,3.45670159277506,1.10692660780624,0.09048918450081295
2.5753107597120097,0.957781380601227,1.6407797064166498,1.8730543074663701,1.30549400881864,1.7343687419779599,0.7264695772227278
2.30412222398445,1.10164843033999,2.7086667669937,0.9208458662964399,1.3219815099146202,0.32707502446137393,0.60499292188042
2.7971782935783303,0.37034375350922294,3.33323430595919,1.51724181417376,3.4143235019873797,1.2542132984381202,0.8183890680281564
2.31305975094438,0.6632960646413271,3.1119199756067206,0.35766858546994607,3.0760731035843505,0.340747218206525,0.6054143603630141
2.35544112557545,0.5467379590962079,1.9952662843279498,1.24922062912956,1.24688990018331,0.871748627908528,0.6220967399440598
1.3624938386492402,1.16658247429878,3.24472279637121,1.37936667688191,1.51459883502685,1.4750540836714199,0.1841662321513092
2.0817256262525903,0.7845847445074471,2.7551502001006205,1.80290064620785,1.8218998913653202,1.95772492210381,0.5027837601033908
2.5726075530983503,1.9291935867164298,1.7202479604166,0.9447270152624699,3.12313665449619,1.2902256881818202,0.7664860037956909
2.91148551972583,0.9943846760783349,1.37469618045725,1.1371949715074199,2.71962801506743,1.7963279864750799,0.8871158013008746
1.4433449381031103,0.38148504458367793,2.1239483819808798,0.9042608551681041,2.41062300931662,0.589149058517069,0.2157478787767768
1.6952088535763299,1.01015161303803,1.99489874416031,0.40307459882460495,1.22109167068265,1.6146205268334601,0.33254630267861224
2.8459390271455,1.29569712844677,2.0338167091831596,0.614539774414152,2.66445597377606,1.62989972336218,0.8602524151903069
2.52202374208719,1.3387553300708501,3.6090080649592,0.5913669520057739,3.0594329331070202,1.81692044544034,0.7112557824984554
2.46034584660083,1.00537974652834,1.2234092145226898,0.650469925953075,1.1214274039957701,1.8825446142349398,0.6775003863926388
1.3990081124938998,0.6835604990832509,2.48460731795058,0.214304442377761,3.9261096727568705,0.268195093376562,0.1997003947611841
2.28594023408368,1.53673261990771,2.3532118012663,1.3347130340523998,1.05251852073707,0.46249640570022205,0.5851732907040228
1.83489206805825,0.919341544341296,2.2886316750664304,1.25135095142759,2.6882324330508705,0.25933842454105605,0.3984817418011562
2.36062565119937,1.76777183604427,2.03997733746655,1.6404836166184398,1.05421482585371,0.494770540809259,0.6174045829361392
1.0246764672920101,0.9242868177592759,2.2555650949943797,0.25406798901967703,2.28791842679493,1.93569763009436,0.032319558178616675
2.45343018695712,1.4786887446884098,3.6851886424701696,1.4599284687545202,3.8493876131251494,0.51013392098248,0.6661707746253248
2.85376630164683,0.20433826898224697,3.73031915398315,0.4741461291909221,2.65122196427546,0.32513330294750603,0.8397532956740416
2.98064770409837,0.505407802481204,1.1879240237176398,1.9006028906907901,2.16029591136612,1.7161861308850301,0.907124673101601
1.82329938700423,1.89166475352831,1.68247644626535,1.69617793331854,2.67862149840221,0.662879705335945,0.3952604324409238
2.57475679041818,1.1817606324330001,3.842568683438,0.938971250783652,3.15478535741568,0.343584531825036,0.7041334486767864
2.8863991852849704,1.7209784416947498,1.3684956962242703,0.21009154864586896,3.26724482490681,0.9224314537364989,0.8969226644609206
2.8350283824838702,1.75986549607478,3.5521876399871,0.558793915715069,2.8274046180304104,0.586725414870307,0.8689575835126715
2.44183693500236,0.43117517186328796,1.93680673907511,1.01157054938376,2.37694387207739,0.938204255094752,0.6625885818371573
1.66642135521397,1.55125043955632,1.5997325514908898,1.16070060282946,2.88396624126472,1.8538646387867599,0.33476403770917146
2.05672930693254,1.1850230904296,1.12912508123554,0.42213423401117295,3.81459410395473,1.3500570243690202,0.5078006512961297
2.8860848452895898,1.25369786964729,1.08153617847711,0.8741060851141809,2.78134623961523,0.380366627126932,0.8810903839138918
2.70960264001042,0.7359009003266691,2.15686936629936,1.33913092692383,2.7161212237551804,1.98152114227414,0.7880761733878943
2.5199565184302597,1.2633344599045802,3.3513700887560804,1.0607324130833102,3.24861864489503,1.6645991206634798,0.7094182167493588
2.4756682789884503,0.9716193700674921,2.5206757991109,1.92951716128737,1.8630193730350602,0.368547583324835,0.6696397569019613
2.3963119154796,0.48927476578392104,1.6760338493622802,0.525457694986835,1.5941191210877201,0.25028179911896603,0.6394570808361347
1.41314552538097,0.5327207586728039,1.54656357550994,1.8534921658691002,3.2807094191666697,0.700814641313627,0.2075155253327064
2.23085170146078,1.44894378096797,3.9273994157556404,1.8819344820920403,1.2302928308490702,1.95422090939246,0.5198394599199784
2.7554105077870203,1.6532399491406997,2.01947585679591,1.62775428513996,1.4603727927897099,0.40201127897016703,0.7878823495386691
1.56645458610728,0.7389495996758342,3.8923895445186605,1.31070780023001,2.85826724860817,1.71592840622179,0.27077566865941394
2.53629285283387,1.8618473223876202,2.77387928892858,0.312979442346841,2.75994124636054,1.29455751734786,0.7331355531350316
2.3667053254321204,1.8899412649218001,2.50745917577296,0.694804946659133,3.1473301665391804,1.5119519033003601,0.6541642891478165
2.6347584449686097,1.2671543014701498,3.57502546580508,1.7007444255985302,2.03097679256462,1.63110066191293,0.7408134785644738
1.29120737826452,0.7188708218745892,2.74218022194691,1.53609141227789,3.1363408328034,1.2263874670025,0.1502538760306206
1.0904881381429699,1.15381963658147,2.2824895065277797,1.22945758881979,2.45295643014833,0.29230902623385197,0.062401952509647335
2.7204170813784,1.83182760952041,3.11629162426107,1.5929678547661799,2.00319604459219,1.16801972049288,0.7788689965274512
